Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Tue, Feb 13, 2024",8:00p,Miami Heat,123,Milwaukee Bucks,97,Box Score,,"17,520",2:06,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202402130MIL.html,.648,.552,.626,.524,.460,.470,.207,.133,55.3,44.7,75.6,64.9,10.0,8.0,6.8,8.5,12.9,17.0,122.8,96.9,96.9,122.8
"Tue, Feb 13, 2024",10:00p,Sacramento Kings,125,Phoenix Suns,130,Box Score,,"17,071",2:31,Footprint Center,,https://www.basketball-reference.com/boxscores/202402130PHO.html,.592,.645,.563,.594,.326,.365,.253,.424,56.2,43.8,55.1,65.9,7.8,10.7,11.1,9.4,11.0,10.6,121.4,126.2,126.2,121.4
"Tue, Feb 13, 2024",10:00p,Minnesota Timberwolves,121,Portland Trail Blazers,109,Box Score,,"17,906",2:12,Moda Center,,https://www.basketball-reference.com/boxscores/202402130POR.html,.611,.556,.542,.511,.393,.333,.405,.287,48.2,51.8,61.5,66.7,8.2,5.1,15.5,2.0,10.8,14.0,124.5,112.1,112.1,124.5
"Tue, Feb 13, 2024",10:30p,Detroit Pistons,111,Los Angeles Lakers,125,Box Score,,"18,997",2:07,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202402130LAL.html,.481,.643,.454,.595,.259,.417,.157,.357,51.5,48.5,66.7,74.4,7.7,5.7,4.1,13.8,8.0,14.1,106.7,119.6,120.2,106.2
"Wed, Feb 14, 2024",7:00p,Atlanta Hawks,99,Charlotte Hornets,122,Box Score,,"14,336",2:06,Spectrum Center,,https://www.basketball-reference.com/boxscores/202402140CHO.html,.506,.624,.455,.579,.427,.416,.225,.225,49.5,50.5,63.9,61.4,5.2,7.3,11.5,7.8,14.1,11.7,103.7,127.2,127.8,103.2
"Wed, Feb 14, 2024",7:00p,New York Knicks,100,Orlando Magic,118,Box Score,,"19,259",2:08,Kia Center,,https://www.basketball-reference.com/boxscores/202402140ORL.html,.529,.730,.482,.711,.345,.342,.286,.145,50.0,50.0,42.9,52.1,9.4,8.3,0.0,12.7,11.3,12.9,117.6,140.4,138.7,119.0
"Wed, Feb 14, 2024",7:00p,Miami Heat,109,Philadelphia 76ers,104,Box Score,,"20,015",2:13,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202402140PHI.html,.576,.559,.540,.535,.398,.407,.170,.186,52.4,47.6,64.3,70.7,10.3,3.1,2.0,1.9,12.1,13.1,112.1,106.9,106.9,112.1
"Wed, Feb 14, 2024",7:30p,Brooklyn Nets,86,Boston Celtics,136,Box Score,,"19,156",1:54,TD Garden,,https://www.basketball-reference.com/boxscores/202402140BOS.html,.491,.706,.444,.692,.383,.495,.185,.132,37.8,62.2,87.1,61.5,5.4,6.5,2.2,10.0,12.0,9.4,93.5,147.0,147.8,92.9
"Wed, Feb 14, 2024",7:30p,Chicago Bulls,105,Cleveland Cavaliers,108,Box Score,,"19,432",2:20,Rocket Mortgage Fieldhouse,,https://www.basketball-reference.com/boxscores/202402140CLE.html,.580,.585,.542,.554,.398,.446,.205,.253,55.0,45.0,47.4,77.5,5.4,6.5,6.5,4.0,14.2,8.0,112.7,116.5,115.9,113.3
"Wed, Feb 14, 2024",7:30p,Indiana Pacers,127,Toronto Raptors,125,Box Score,,"19,800",2:13,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202402140TOR.html,.593,.571,.572,.541,.423,.265,.237,.265,41.1,58.9,68.1,60.0,8.5,5.7,12.5,12.5,6.9,12.1,120.5,118.6,118.6,120.5
"Wed, Feb 14, 2024",8:00p,Houston Rockets,113,Memphis Grizzlies,121,Box Score,,"15,012",2:22,FedEx Forum,,https://www.basketball-reference.com/boxscores/202402140MEM.html,.494,.623,.466,.589,.353,.443,.275,.519,54.9,45.1,47.6,69.2,9.1,8.1,9.1,16.7,7.3,10.2,114.8,122.9,122.9,114.8
"Wed, Feb 14, 2024",8:00p,Washington Wizards,126,New Orleans Pelicans,133,Box Score,,"18,316",2:30,Smoothie King Center,,https://www.basketball-reference.com/boxscores/202402140NOP.html,.625,.653,.592,.618,.489,.360,.217,.326,51.9,48.1,79.5,72.0,6.9,13.8,5.3,12.8,15.9,8.9,123.9,130.8,130.8,123.9
