Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Sun, Jan 7, 2024",8:00p,Detroit Pistons,114,Denver Nuggets,131,Box Score,,"19,623",2:15,Ball Arena,,https://www.basketball-reference.com/boxscores/202401070DEN.html,.558,.699,.522,.650,.270,.338,.337,.388,49.3,50.7,66.7,74.5,6.1,6.1,0.0,15.4,10.5,13.0,116.4,133.1,133.8,115.8
"Sun, Jan 7, 2024",8:00p,Memphis Grizzlies,121,Phoenix Suns,115,Box Score,,"17,071",2:21,Footprint Center,,https://www.basketball-reference.com/boxscores/202401070PHO.html,.562,.515,.531,.490,.505,.275,.247,.216,51.9,48.1,67.4,63.0,6.6,4.7,10.8,12.5,14.3,9.7,114.0,108.9,108.3,114.5
"Sun, Jan 7, 2024",8:30p,Toronto Raptors,133,Golden State Warriors,118,Box Score,,"18,064",2:00,Chase Center,,https://www.basketball-reference.com/boxscores/202401070GSW.html,.664,.553,.665,.520,.351,.460,.149,.150,51.1,48.9,69.1,66.7,7.2,5.1,11.1,6.6,6.5,9.4,136.3,120.3,120.9,135.6
"Sun, Jan 7, 2024",9:30p,Los Angeles Clippers,103,Los Angeles Lakers,106,Box Score,,"18,997",2:16,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401070LAL.html,.518,.595,.473,.579,.407,.354,.209,.195,50.0,50.0,58.3,54.8,12.3,9.3,9.4,11.1,13.9,17.6,105.5,109.7,108.6,106.6
"Mon, Jan 8, 2024",7:00p,Chicago Bulls,119,Charlotte Hornets,112,Box Score,OT,"14,418",2:18,Spectrum Center,,https://www.basketball-reference.com/boxscores/202401080CHO.html,.580,.552,.538,.516,.283,.447,.261,.181,53.7,46.3,60.0,65.0,7.0,3.0,13.5,10.6,12.0,12.9,119.7,111.6,112.7,118.5
"Mon, Jan 8, 2024",7:00p,Boston Celtics,131,Indiana Pacers,133,Box Score,,"16,009",2:24,Gainbridge Fieldhouse,,https://www.basketball-reference.com/boxscores/202401080IND.html,.637,.661,.617,.632,.389,.440,.322,.242,51.9,48.1,55.3,60.4,2.9,5.9,15.7,12.7,12.7,11.4,128.1,130.0,130.0,128.1
"Mon, Jan 8, 2024",7:00p,Oklahoma City Thunder,136,Washington Wizards,128,Box Score,,"15,297",2:16,Capital One Arena,,https://www.basketball-reference.com/boxscores/202401080WAS.html,.690,.629,.670,.579,.318,.360,.273,.326,51.3,48.7,71.2,72.7,10.9,6.9,12.3,8.3,13.2,12.8,134.2,126.3,126.3,134.2
"Mon, Jan 8, 2024",7:30p,Houston Rockets,113,Miami Heat,120,Box Score,,"19,694",2:19,Kaseya Center,,https://www.basketball-reference.com/boxscores/202401080MIA.html,.563,.624,.500,.591,.466,.439,.318,.390,48.3,51.7,54.1,73.2,8.3,6.2,8.7,10.6,10.7,10.3,117.6,124.9,124.9,117.6
"Mon, Jan 8, 2024",8:00p,Utah Jazz,132,Milwaukee Bucks,116,Box Score,,"17,341",2:10,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202401080MIL.html,.662,.567,.633,.537,.489,.383,.244,.202,55.3,44.7,70.2,73.8,6.1,6.2,13.8,13.0,9.9,8.1,135.2,119.5,118.8,135.9
"Mon, Jan 8, 2024",10:30p,Phoenix Suns,111,Los Angeles Clippers,138,Box Score,,"19,370",2:11,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401080LAC.html,.618,.725,.558,.712,.390,.341,.377,.271,36.2,63.8,44.7,60.4,6.3,11.4,7.1,6.4,13.5,12.8,116.1,142.9,144.4,114.9
"Tue, Jan 9, 2024",7:00p,Sacramento Kings,131,Detroit Pistons,110,Box Score,,"13,992",2:12,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202401090DET.html,.654,.584,.644,.553,.351,.435,.149,.247,52.4,47.6,72.2,67.5,7.7,11.6,12.5,3.3,15.2,18.2,126.5,106.7,106.2,127.1
"Tue, Jan 9, 2024",7:00p,Minnesota Timberwolves,113,Orlando Magic,92,Box Score,,"19,223",2:07,Kia Center,,https://www.basketball-reference.com/boxscores/202401090ORL.html,.639,.451,.613,.431,.375,.447,.238,.191,51.1,48.9,79.1,58.8,8.2,13.2,7.7,10.0,16.9,11.3,115.5,93.5,94.0,114.9
"Tue, Jan 9, 2024",7:30p,Portland Trail Blazers,84,New York Knicks,112,Box Score,,"19,812",2:04,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202401090NYK.html,.447,.565,.419,.517,.337,.539,.209,.258,43.9,56.1,57.6,70.3,8.5,11.6,17.1,7.0,13.8,13.1,88.8,117.8,118.4,88.3
"Tue, Jan 9, 2024",8:30p,Memphis Grizzlies,120,Dallas Mavericks,103,Box Score,,"20,116",2:18,American Airlines Center,,https://www.basketball-reference.com/boxscores/202401090DAL.html,.599,.549,.560,.494,.407,.329,.231,.329,62.1,37.9,61.4,55.6,7.3,9.4,5.5,7.4,14.5,12.2,125.5,107.7,107.7,125.5
"Tue, Jan 9, 2024",10:30p,Toronto Raptors,131,Los Angeles Lakers,132,Box Score,,"18,997",2:28,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401090LAL.html,.657,.682,.654,.642,.372,.444,.138,.444,48.7,51.3,64.2,77.3,7.6,5.7,8.9,6.8,10.7,13.4,124.4,125.3,125.3,124.4
"Wed, Jan 10, 2024",7:00p,Minnesota Timberwolves,120,Boston Celtics,127,Box Score,OT,"19,156",2:37,TD Garden,,https://www.basketball-reference.com/boxscores/202401100BOS.html,.578,.613,.537,.539,.358,.522,.211,.344,50.5,49.5,50.0,53.8,3.9,4.9,14.0,6.6,8.0,7.2,117.2,124.0,124.0,117.2
"Wed, Jan 10, 2024",7:00p,Sacramento Kings,123,Charlotte Hornets,98,Box Score,,"14,173",2:02,Spectrum Center,,https://www.basketball-reference.com/boxscores/202401100CHO.html,.620,.521,.590,.494,.393,.437,.258,.184,59.6,40.4,52.2,48.6,2.2,2.2,16.3,5.6,9.2,9.6,133.1,105.5,106.1,132.4
"Wed, Jan 10, 2024",7:00p,San Antonio Spurs,130,Detroit Pistons,108,Box Score,,"17,833",2:05,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202401100DET.html,.614,.531,.569,.510,.287,.333,.287,.135,51.7,48.3,73.5,75.0,7.0,4.0,6.3,4.5,4.5,9.0,130.7,108.6,108.6,130.7
"Wed, Jan 10, 2024",7:00p,Washington Wizards,104,Indiana Pacers,112,Box Score,,"15,721",2:17,Gainbridge Fieldhouse,,https://www.basketball-reference.com/boxscores/202401100IND.html,.514,.546,.472,.489,.352,.272,.341,.261,46.0,54.0,63.2,75.6,8.0,7.0,11.9,10.5,12.2,12.0,104.4,112.4,112.4,104.4
"Wed, Jan 10, 2024",7:30p,Philadelphia 76ers,132,Atlanta Hawks,139,Box Score,OT,"16,089",2:37,State Farm Arena,,https://www.basketball-reference.com/boxscores/202401100ATL.html,.566,.577,.510,.529,.333,.333,.324,.412,48.1,51.9,56.5,66.7,7.1,5.3,13.2,11.8,8.6,9.7,117.4,123.1,123.6,116.9
"Wed, Jan 10, 2024",7:30p,Oklahoma City Thunder,128,Miami Heat,120,Box Score,,"19,636",2:14,Kaseya Center,,https://www.basketball-reference.com/boxscores/202401100MIA.html,.688,.592,.674,.545,.384,.404,.186,.315,52.5,47.5,70.6,61.0,4.0,7.9,7.5,5.7,12.3,9.0,126.6,119.2,118.7,127.2
"Wed, Jan 10, 2024",8:00p,Houston Rockets,119,Chicago Bulls,124,Box Score,OT,"21,149",2:36,United Center,,https://www.basketball-reference.com/boxscores/202401100CHI.html,.542,.585,.530,.542,.446,.495,.198,.263,52.1,47.9,60.4,73.8,8.1,8.1,8.3,7.1,11.3,11.7,107.3,111.8,111.8,107.3
"Wed, Jan 10, 2024",8:30p,New Orleans Pelicans,141,Golden State Warriors,105,Box Score,,"18,064",2:13,Chase Center,,https://www.basketball-reference.com/boxscores/202401100GSW.html,.689,.542,.676,.506,.426,.438,.202,.202,52.2,47.8,68.5,61.5,11.2,4.1,14.0,7.4,9.7,14.9,143.2,106.6,106.6,143.2
"Wed, Jan 10, 2024",10:00p,Denver Nuggets,111,Utah Jazz,124,Box Score,,"18,206",2:23,Delta Center,,https://www.basketball-reference.com/boxscores/202401100UTA.html,.595,.666,.537,.633,.407,.398,.346,.277,45.9,54.1,70.3,73.9,11.1,12.0,8.0,16.7,14.6,15.4,111.7,124.1,124.7,111.1
"Wed, Jan 10, 2024",10:30p,Toronto Raptors,120,Los Angeles Clippers,126,Box Score,,"19,370",2:07,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401100LAC.html,.653,.638,.619,.608,.357,.366,.214,.140,50.7,49.3,67.4,69.4,4.2,6.4,3.4,9.3,14.0,6.6,126.4,133.4,132.7,127.1
"Thu, Jan 11, 2024",2:00p,Brooklyn Nets,102,Cleveland Cavaliers,111,Box Score,,"15,887",2:31,AccorHotels Arena,"at Paris, France",https://www.basketball-reference.com/boxscores/202401110CLE.html,.541,.550,.500,.470,.329,.537,.341,.524,46.6,53.4,48.6,50.0,5.1,11.3,10.5,10.9,15.3,9.8,104.1,113.9,113.3,104.6
"Thu, Jan 11, 2024",7:30p,Boston Celtics,102,Milwaukee Bucks,135,Box Score,,"17,781",2:12,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202401110MIL.html,.489,.682,.423,.663,.385,.457,.330,.174,36.5,63.5,64.7,65.4,5.1,3.0,10.0,10.7,5.4,10.0,104.7,137.1,138.5,103.6
"Thu, Jan 11, 2024",8:00p,Portland Trail Blazers,77,Oklahoma City Thunder,139,Box Score,,"15,828",1:58,Paycom Center,,https://www.basketball-reference.com/boxscores/202401110OKC.html,.356,.677,.332,.645,.485,.376,.158,.237,41.6,58.4,57.1,77.4,7.8,5.8,13.8,15.4,8.5,11.2,74.7,134.9,134.9,74.7
"Thu, Jan 11, 2024",8:30p,New York Knicks,124,Dallas Mavericks,128,Box Score,,"20,040",2:24,American Airlines Center,,https://www.basketball-reference.com/boxscores/202401110DAL.html,.612,.632,.573,.597,.472,.466,.315,.341,54.2,45.8,61.4,61.4,7.1,6.1,4.3,4.3,13.6,9.0,124.9,130.3,129.0,126.2
"Thu, Jan 11, 2024",10:00p,Phoenix Suns,127,Los Angeles Lakers,109,Box Score,,"18,416",2:19,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401110LAL.html,.616,.599,.570,.581,.419,.425,.247,.313,55.4,44.6,50.0,82.5,12.0,8.0,6.5,7.4,11.2,16.5,126.7,109.3,108.7,127.3
"Fri, Jan 12, 2024",7:30p,Indiana Pacers,126,Atlanta Hawks,108,Box Score,,"15,596",2:06,State Farm Arena,,https://www.basketball-reference.com/boxscores/202401120ATL.html,.748,.545,.741,.511,.228,.337,.152,.258,61.6,38.4,77.4,62.5,12.1,14.1,15.3,3.3,24.3,13.1,126.7,109.1,108.6,127.3
"Fri, Jan 12, 2024",7:30p,Houston Rockets,112,Detroit Pistons,110,Box Score,,"13,987",2:10,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202401120DET.html,.554,.579,.500,.568,.333,.398,.278,.182,47.1,52.9,51.2,72.7,8.3,6.2,9.4,15.0,8.2,13.6,115.8,113.2,113.7,115.2
"Fri, Jan 12, 2024",7:30p,Sacramento Kings,93,Philadelphia 76ers,112,Box Score,,"19,766",2:16,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202401120PHI.html,.437,.555,.379,.511,.400,.376,.274,.194,54.0,46.0,62.5,57.5,6.3,11.6,6.9,15.8,13.8,12.2,98.0,118.0,118.0,98.0
"Fri, Jan 12, 2024",8:00p,Golden State Warriors,140,Chicago Bulls,131,Box Score,,"21,153",2:19,United Center,,https://www.basketball-reference.com/boxscores/202401120CHI.html,.653,.704,.628,.686,.500,.465,.319,.186,55.0,45.0,79.6,62.0,7.2,1.0,8.7,6.4,4.5,11.4,143.9,136.0,134.6,145.4
"Fri, Jan 12, 2024",8:00p,Los Angeles Clippers,128,Memphis Grizzlies,119,Box Score,,"16,617",2:07,FedEx Forum,,https://www.basketball-reference.com/boxscores/202401120MEM.html,.654,.557,.635,.526,.348,.463,.225,.284,48.3,51.7,44.9,73.2,9.4,5.2,13.7,6.9,10.9,7.8,133.3,124.0,124.0,133.3
"Fri, Jan 12, 2024",8:00p,Orlando Magic,96,Miami Heat,99,Box Score,,"19,650",2:27,Kaseya Center,,https://www.basketball-reference.com/boxscores/202401120MIA.html,.529,.539,.512,.494,.488,.313,.244,.241,48.1,51.9,72.2,62.2,11.0,6.6,14.0,2.4,12.5,15.6,105.1,109.0,108.4,105.7
"Fri, Jan 12, 2024",8:00p,Portland Trail Blazers,93,Minnesota Timberwolves,116,Box Score,,"18,024",2:12,Target Center,,https://www.basketball-reference.com/boxscores/202401120MIN.html,.506,.640,.455,.619,.364,.388,.442,.300,45.8,54.2,60.0,79.5,8.2,14.3,10.2,10.2,17.9,15.0,94.9,118.4,118.4,94.9
"Fri, Jan 12, 2024",8:00p,Charlotte Hornets,99,San Antonio Spurs,135,Box Score,,"18,073",2:21,Frost Bank Center,,https://www.basketball-reference.com/boxscores/202401120SAS.html,.489,.662,.416,.621,.382,.437,.315,.391,49.4,50.6,68.8,68.9,10.6,8.7,6.1,12.7,16.5,12.8,95.3,130.0,130.0,95.3
"Fri, Jan 12, 2024",9:30p,Toronto Raptors,113,Utah Jazz,145,Box Score,,"18,206",2:10,Delta Center,,https://www.basketball-reference.com/boxscores/202401120UTA.html,.581,.694,.537,.672,.420,.462,.457,.280,35.6,64.4,71.4,65.4,5.0,6.9,16.0,17.0,11.8,11.8,112.6,143.8,144.5,112.0
"Fri, Jan 12, 2024",10:00p,New Orleans Pelicans,113,Denver Nuggets,125,Box Score,,"19,638",2:16,Ball Arena,,https://www.basketball-reference.com/boxscores/202401120DEN.html,.573,.647,.545,.633,.371,.367,.247,.167,42.2,57.8,71.4,60.0,9.1,5.0,5.3,7.1,8.4,15.0,114.4,126.0,126.6,113.9
"Sat, Jan 13, 2024",7:00p,Houston Rockets,113,Boston Celtics,145,Box Score,,"19,156",2:06,TD Garden,,https://www.basketball-reference.com/boxscores/202401130BOS.html,.504,.684,.439,.663,.303,.495,.303,.263,50.0,50.0,50.0,51.0,9.4,6.6,6.3,11.6,10.4,10.2,106.4,136.6,136.6,106.4
"Sat, Jan 13, 2024",7:30p,Washington Wizards,127,Atlanta Hawks,99,Box Score,,"17,108",2:14,State Farm Arena,,https://www.basketball-reference.com/boxscores/202401130ATL.html,.586,.460,.546,.403,.330,.430,.268,.355,51.9,48.1,68.1,65.6,9.6,8.6,17.0,10.8,10.0,13.0,122.3,94.4,95.4,121.2
"Sat, Jan 13, 2024",8:00p,New York Knicks,106,Memphis Grizzlies,94,Box Score,,"16,598",2:02,FedEx Forum,,https://www.basketball-reference.com/boxscores/202401130MEM.html,.580,.502,.560,.466,.458,.437,.229,.172,61.5,38.5,62.5,75.0,11.5,14.7,22.4,13.3,20.1,11.4,110.4,98.5,97.9,111.0
"Sat, Jan 13, 2024",8:00p,Golden State Warriors,118,Milwaukee Bucks,129,Box Score,,"18,009",2:08,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202401130MIL.html,.566,.636,.556,.612,.367,.330,.143,.181,45.1,54.9,48.9,64.7,5.1,6.2,6.3,8.1,7.1,10.6,120.5,132.5,131.8,121.2
"Sat, Jan 13, 2024",8:00p,Orlando Magic,100,Oklahoma City Thunder,112,Box Score,,"18,203",2:10,Paycom Center,,https://www.basketball-reference.com/boxscores/202401130OKC.html,.529,.542,.506,.500,.417,.383,.286,.223,52.1,47.9,53.8,53.5,5.1,9.2,13.8,8.2,14.5,8.0,102.4,114.6,114.6,102.4
"Sat, Jan 13, 2024",8:30p,New Orleans Pelicans,118,Dallas Mavericks,108,Box Score,,"20,155",2:10,American Airlines Center,,https://www.basketball-reference.com/boxscores/202401130DAL.html,.619,.595,.570,.543,.380,.500,.468,.244,56.4,43.6,74.4,62.2,7.8,6.7,9.8,2.0,10.4,11.7,130.9,120.5,119.8,131.6
"Sat, Jan 13, 2024",8:30p,Chicago Bulls,122,San Antonio Spurs,116,Box Score,,"18,354",2:08,Frost Bank Center,,https://www.basketball-reference.com/boxscores/202401130SAS.html,.617,.552,.594,.505,.378,.484,.222,.242,50.0,50.0,67.4,66.7,5.1,7.1,16.3,7.1,8.3,7.9,123.5,116.9,117.5,122.9
"Sat, Jan 13, 2024",9:30p,Los Angeles Lakers,125,Utah Jazz,132,Box Score,,"18,206",2:18,Delta Center,,https://www.basketball-reference.com/boxscores/202401130UTA.html,.609,.599,.571,.516,.315,.398,.261,.419,43.5,56.5,65.2,66.7,5.7,6.7,14.3,7.9,10.5,8.3,119.5,126.1,126.1,119.5
"Sun, Jan 14, 2024",3:30p,Indiana Pacers,109,Denver Nuggets,117,Box Score,,"19,631",2:17,Ball Arena,,https://www.basketball-reference.com/boxscores/202401140DEN.html,.536,.721,.511,.718,.315,.282,.239,.324,48.1,51.9,65.1,67.4,11.2,8.1,2.0,4.8,11.3,21.3,111.0,118.6,119.2,110.5
"Sun, Jan 14, 2024",6:00p,Charlotte Hornets,87,Miami Heat,104,Box Score,,"19,831",2:14,Kaseya Center,,https://www.basketball-reference.com/boxscores/202401140MIA.html,.428,.591,.400,.562,.432,.309,.158,.198,53.2,46.8,51.5,67.5,5.2,6.3,5.4,11.1,12.9,13.7,90.2,109.0,107.8,91.2
"Sun, Jan 14, 2024",7:00p,Sacramento Kings,142,Milwaukee Bucks,143,Box Score,OT,"17,612",2:39,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202401140MIL.html,.624,.674,.605,.630,.390,.467,.190,.348,54.0,46.0,61.8,64.6,5.3,4.4,4.1,4.7,7.3,11.7,126.4,126.8,127.3,125.9
"Sun, Jan 14, 2024",7:00p,Los Angeles Clippers,105,Minnesota Timberwolves,109,Box Score,,"18,024",2:26,Target Center,,https://www.basketball-reference.com/boxscores/202401140MIN.html,.577,.676,.536,.664,.470,.388,.217,.463,45.3,54.7,77.8,65.8,9.8,8.6,9.8,11.4,10.8,19.1,114.4,117.5,118.8,113.2
"Sun, Jan 14, 2024",9:00p,Phoenix Suns,127,Portland Trail Blazers,116,Box Score,,"18,071",2:13,Moda Center,,https://www.basketball-reference.com/boxscores/202401140POR.html,.723,.588,.691,.562,.368,.472,.355,.247,53.2,46.8,58.7,57.5,7.3,8.4,10.6,2.1,13.7,12.4,133.2,122.3,121.7,133.9
"Mon, Jan 15, 2024",1:00p,Houston Rockets,115,Philadelphia 76ers,124,Box Score,,"20,822",2:25,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202401150PHI.html,.563,.633,.545,.572,.307,.373,.364,.410,52.9,47.1,47.7,62.5,7.2,8.1,17.3,6.6,11.3,10.1,117.7,126.3,127.0,117.1
"Mon, Jan 15, 2024",2:30p,New Orleans Pelicans,120,Dallas Mavericks,125,Box Score,,"20,010",2:29,American Airlines Center,,https://www.basketball-reference.com/boxscores/202401150DAL.html,.606,.623,.549,.565,.284,.506,.506,.412,46.8,53.2,51.2,61.5,9.3,4.1,4.8,10.3,9.2,10.7,124.4,129.6,129.6,124.4
"Mon, Jan 15, 2024",3:00p,Orlando Magic,98,New York Knicks,94,Box Score,,"19,812",2:16,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202401150NYK.html,.520,.507,.494,.476,.341,.482,.247,.265,52.9,47.1,68.4,60.6,2.3,3.5,7.0,5.4,7.8,9.7,114.5,109.9,109.9,114.5
"Mon, Jan 15, 2024",3:00p,Detroit Pistons,129,Washington Wizards,117,Box Score,,"15,156",2:06,Capital One Arena,,https://www.basketball-reference.com/boxscores/202401150WAS.html,.644,.586,.622,.563,.344,.432,.256,.116,61.2,38.8,60.0,68.2,4.0,8.1,18.5,11.9,13.8,7.4,129.2,117.8,117.2,129.9
"Mon, Jan 15, 2024",3:30p,San Antonio Spurs,99,Atlanta Hawks,109,Box Score,,"17,447",2:17,State Farm Arena,,https://www.basketball-reference.com/boxscores/202401150ATL.html,.483,.533,.458,.500,.442,.409,.179,.226,43.6,56.4,71.1,60.0,9.5,7.5,14.5,11.3,14.9,16.4,93.6,101.6,103.1,92.3
"Mon, Jan 15, 2024",6:00p,Golden State Warriors,107,Memphis Grizzlies,116,Box Score,,"16,612",2:22,FedEx Forum,,https://www.basketball-reference.com/boxscores/202401150MEM.html,.567,.560,.544,.488,.344,.628,.111,.465,51.7,48.3,63.6,75.0,3.9,12.6,18.8,16.9,16.8,11.1,104.9,112.6,113.7,103.9
"Mon, Jan 15, 2024",7:00p,Chicago Bulls,91,Cleveland Cavaliers,109,Box Score,,"19,432",2:10,Rocket Mortgage Fieldhouse,,https://www.basketball-reference.com/boxscores/202401150CLE.html,.505,.546,.476,.516,.386,.600,.193,.116,47.3,52.7,60.0,71.8,8.2,9.1,15.8,5.9,17.4,12.3,93.0,110.3,111.4,92.1
"Mon, Jan 15, 2024",7:30p,Miami Heat,96,Brooklyn Nets,95,Box Score,OT,"17,893",2:28,Barclays Center,,https://www.basketball-reference.com/boxscores/202401150BRK.html,.490,.448,.425,.404,.356,.556,.287,.162,51.9,48.1,66.7,76.5,5.9,8.8,9.1,16.1,11.7,7.0,93.6,93.1,92.7,94.1
"Mon, Jan 15, 2024",7:30p,Boston Celtics,105,Toronto Raptors,96,Box Score,,"19,278",2:06,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202401150TOR.html,.565,.460,.500,.421,.476,.337,.305,.221,50.5,49.5,60.6,65.8,3.0,6.0,11.1,4.7,12.3,6.3,104.8,96.3,95.9,105.4
"Mon, Jan 15, 2024",9:00p,Indiana Pacers,105,Utah Jazz,132,Box Score,,"18,206",2:15,Delta Center,,https://www.basketball-reference.com/boxscores/202401150UTA.html,.495,.685,.447,.623,.326,.309,.263,.432,48.3,51.7,71.1,64.4,9.2,5.1,7.1,12.5,11.7,13.5,106.8,134.2,134.2,106.8
"Mon, Jan 15, 2024",10:30p,Oklahoma City Thunder,105,Los Angeles Lakers,112,Box Score,,"18,997",2:05,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401150LAL.html,.521,.609,.495,.571,.510,.286,.115,.214,47.6,52.4,57.5,68.2,11.3,7.2,10.0,19.1,9.8,15.6,108.3,115.5,115.5,108.3
"Tue, Jan 16, 2024",7:30p,Denver Nuggets,121,Philadelphia 76ers,126,Box Score,,"19,775",2:28,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202401160PHI.html,.605,.693,.573,.664,.326,.408,.281,.447,59.0,41.0,51.1,62.8,4.3,6.5,6.7,11.7,9.9,8.1,130.8,136.9,136.2,131.5
"Tue, Jan 16, 2024",9:00p,Sacramento Kings,117,Phoenix Suns,119,Box Score,,"17,071",2:14,Footprint Center,,https://www.basketball-reference.com/boxscores/202401160PHO.html,.601,.634,.598,.594,.435,.435,.130,.235,40.3,59.7,73.9,76.2,6.9,6.8,8.3,11.5,12.6,17.6,115.1,114.8,117.1,112.9
"Tue, Jan 16, 2024",10:00p,Oklahoma City Thunder,117,Los Angeles Clippers,128,Box Score,,"19,370",2:20,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401160LAC.html,.637,.659,.602,.655,.410,.494,.241,.264,47.3,52.7,71.4,63.8,5.4,5.4,11.4,20.4,11.6,9.3,127.4,138.6,139.3,126.7
"Wed, Jan 17, 2024",7:00p,Minnesota Timberwolves,124,Detroit Pistons,117,Box Score,,"16,022",2:07,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202401170DET.html,.606,.601,.586,.584,.323,.348,.226,.213,51.2,48.8,68.1,65.2,7.0,4.0,8.6,11.1,9.7,11.0,123.2,117.5,116.3,124.5
"Wed, Jan 17, 2024",7:30p,Orlando Magic,104,Atlanta Hawks,106,Box Score,,"14,541",2:14,State Farm Arena,,https://www.basketball-reference.com/boxscores/202401170ATL.html,.532,.619,.500,.566,.398,.329,.250,.289,49.4,50.6,46.2,53.8,17.0,8.5,15.7,3.8,11.7,21.2,110.6,112.7,112.7,110.6
"Wed, Jan 17, 2024",7:30p,San Antonio Spurs,98,Boston Celtics,117,Box Score,,"19,156",2:00,TD Garden,,https://www.basketball-reference.com/boxscores/202401170BOS.html,.490,.595,.457,.567,.366,.422,.172,.211,43.2,56.8,66.7,52.4,5.2,5.1,5.8,10.2,9.1,12.5,101.9,120.4,121.7,100.9
"Wed, Jan 17, 2024",7:30p,Milwaukee Bucks,95,Cleveland Cavaliers,135,Box Score,,"19,432",2:02,Rocket Mortgage Fieldhouse,,https://www.basketball-reference.com/boxscores/202401170CLE.html,.478,.666,.463,.656,.442,.301,.105,.204,39.6,60.4,50.0,65.5,6.1,5.0,9.2,5.7,9.1,9.8,96.2,136.0,136.7,95.7
"Wed, Jan 17, 2024",7:30p,Houston Rockets,94,New York Knicks,109,Box Score,,"19,439",2:15,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202401170NYK.html,.509,.564,.464,.523,.357,.425,.226,.253,42.7,57.3,65.7,61.5,6.4,6.3,18.0,9.3,9.8,13.4,99.8,113.9,115.7,98.2
"Wed, Jan 17, 2024",7:30p,Miami Heat,97,Toronto Raptors,121,Box Score,,"19,631",2:01,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202401170TOR.html,.509,.631,.489,.625,.311,.432,.133,.205,45.1,54.9,58.5,75.6,4.3,9.7,10.0,6.5,12.8,11.1,105.5,130.1,131.5,104.3
"Wed, Jan 17, 2024",8:00p,Charlotte Hornets,112,New Orleans Pelicans,132,Box Score,,"16,093",2:04,Smoothie King Center,,https://www.basketball-reference.com/boxscores/202401170NOP.html,.572,.673,.539,.642,.500,.534,.200,.261,45.1,54.9,74.4,72.7,7.5,11.8,19.5,6.7,12.5,11.7,120.6,142.1,142.1,120.6
"Wed, Jan 17, 2024",8:30p,Dallas Mavericks,110,Los Angeles Lakers,127,Box Score,,"18,338",2:17,Crypto.com Arena,,https://www.basketball-reference.com/boxscores/202401170LAL.html,.556,.625,.522,.604,.440,.308,.198,.264,48.9,51.1,61.9,67.3,4.0,7.9,7.9,2.0,13.2,9.8,109.1,125.3,126.0,108.6
"Wed, Jan 17, 2024",10:00p,Brooklyn Nets,103,Portland Trail Blazers,105,Box Score,,"17,021",2:13,Moda Center,,https://www.basketball-reference.com/boxscores/202401170POR.html,.607,.570,.582,.541,.521,.314,.370,.163,44.6,55.4,80.0,50.0,10.2,2.2,5.1,5.7,11.5,12.4,117.0,117.3,119.3,115.0
"Thu, Jan 18, 2024",7:30p,Washington Wizards,109,New York Knicks,113,Box Score,,"19,466",2:24,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202401180NYK.html,.547,.580,.511,.529,.344,.442,.244,.302,49.5,50.5,75.6,56.4,8.7,5.8,8.3,8.5,10.7,14.9,105.5,109.4,109.4,105.5
"Thu, Jan 18, 2024",7:30p,Chicago Bulls,116,Toronto Raptors,110,Box Score,,"19,312",2:13,Scotiabank Arena,,https://www.basketball-reference.com/boxscores/202401180TOR.html,.589,.599,.560,.566,.264,.458,.187,.241,52.5,47.5,62.5,73.8,7.1,7.2,11.1,7.5,10.9,13.2,117.9,113.0,111.8,119.1
