Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Sat, Nov 4, 2023",8:00p,Utah Jazz,95,Minnesota Timberwolves,123,Box Score,,"18,024",2:10,Target Center,,https://www.basketball-reference.com/boxscores/202311040MIN.html,.482,.650,.451,.611,.473,.296,.187,.383,47.6,52.4,57.1,55.6,3.2,10.6,12.3,22.9,15.5,10.4,101.0,130.1,130.8,100.5
"Sat, Nov 4, 2023",9:00p,Chicago Bulls,101,Denver Nuggets,123,Box Score,,"19,610",2:08,Ball Arena,,https://www.basketball-reference.com/boxscores/202311040DEN.html,.525,.653,.494,.617,.302,.444,.267,.370,43.0,57.0,71.8,73.8,7.4,10.5,6.7,6.7,10.3,11.3,106.4,128.9,129.6,105.9
"Sun, Nov 5, 2023",3:00p,Phoenix Suns,120,Detroit Pistons,106,Box Score,,"20,062",2:17,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202311050DET.html,.608,.569,.547,.540,.244,.264,.337,.161,56.6,43.4,67.4,58.1,8.2,7.2,15.6,9.2,15.4,14.7,123.3,108.9,108.9,123.3
"Sun, Nov 5, 2023",3:30p,Toronto Raptors,123,San Antonio Spurs,116,Box Score,OT,"18,354",2:36,Frost Bank Center,,https://www.basketball-reference.com/boxscores/202311050SAS.html,.567,.570,.552,.552,.495,.333,.268,.135,50.5,49.5,65.9,62.5,11.2,6.5,9.4,14.3,12.2,14.3,114.4,108.4,107.9,114.9
"Sun, Nov 5, 2023",6:00p,Golden State Warriors,104,Cleveland Cavaliers,115,Box Score,,"19,432",2:17,Rocket Mortgage Fieldhouse,,https://www.basketball-reference.com/boxscores/202311050CLE.html,.485,.603,.447,.560,.436,.446,.319,.337,44.9,55.1,76.5,63.4,10.1,8.1,8.7,3.8,10.8,15.9,105.2,116.3,116.3,105.2
"Sun, Nov 5, 2023",7:30p,Charlotte Hornets,118,Dallas Mavericks,124,Box Score,,"20,052",2:22,American Airlines Center,,https://www.basketball-reference.com/boxscores/202311050DAL.html,.545,.590,.535,.549,.303,.462,.212,.352,47.8,52.2,61.2,72.1,4.8,2.9,4.1,8.7,7.7,9.5,113.4,119.2,119.2,113.4
"Sun, Nov 5, 2023",9:00p,Memphis Grizzlies,112,Portland Trail Blazers,100,Box Score,,"18,187",2:13,Moda Center,,https://www.basketball-reference.com/boxscores/202311050POR.html,.591,.492,.579,.463,.360,.474,.146,.158,51.0,49.0,60.0,62.2,6.1,11.2,14.0,8.8,15.2,12.1,113.9,102.2,101.7,114.5
"Mon, Nov 6, 2023",7:00p,Golden State Warriors,120,Detroit Pistons,109,Box Score,,"20,062",2:09,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202311060DET.html,.565,.611,.536,.556,.423,.375,.216,.263,53.0,47.0,56.5,60.5,8.4,8.3,8.0,3.6,9.4,15.2,125.9,113.2,114.4,124.6
"Mon, Nov 6, 2023",7:00p,San Antonio Spurs,111,Indiana Pacers,152,Box Score,,"15,129",2:12,Gainbridge Fieldhouse,,https://www.basketball-reference.com/boxscores/202311060IND.html,.518,.723,.468,.684,.277,.400,.319,.242,42.4,57.6,65.0,69.1,6.7,6.6,8.8,5.9,9.3,12.5,105.6,143.9,144.6,105.1
"Mon, Nov 6, 2023",7:00p,Dallas Mavericks,117,Orlando Magic,102,Box Score,,"19,409",2:22,Kia Center,,https://www.basketball-reference.com/boxscores/202311060ORL.html,.620,.549,.591,.518,.488,.318,.341,.212,44.9,55.1,51.2,67.5,8.8,5.8,10.3,9.5,13.7,18.4,113.9,99.3,99.3,113.9
