date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2024-02-22,Delta Center,Utah Jazz,Charlotte Hornets,1,0,107,115,0.547,0.565,0.483,0.543,0.453,0.457,0.314,0.239,56.3,43.8,70.3,70.0,3.1,11.2,4.0,6.4,16.3,9.0,109.7,117.3,117.9,109.2,28,3,7,125.08643816367729,134.0574096235299,0.597060368765843,0.6528791143434982,0.5562199213972673,0.6269867433211128,0.4534231804745745,0.40956235336522123,0.2542935412679163,0.25389687327632016,53.730857648450524,46.26914244317218,67.5644165674748,73.64018858960785,7.509429996824352,8.071105889022084,9.60468768849526,10.991333034948166,12.847482885608926,10.273627441883862,122.85356967499818,131.40384052092986,131.48741874382392,122.76383985124046
2024-02-25,Delta Center,Utah Jazz,San Antonio Spurs,1,1,128,109,0.642,0.549,0.606,0.533,0.389,0.341,0.244,0.209,45.2,54.8,78.3,81.0,12.0,7.4,13.3,20.0,14.6,16.8,118.3,100.7,100.7,118.3,28,26,7,117.96997927126394,126.55890323137032,0.5773631484929962,0.6183013771977093,0.5274101272291796,0.5939405348336563,0.4532566719324211,0.42822761289140066,0.277786202196134,0.24803541037593946,54.74173639461945,45.29761059498127,68.64078477597198,72.20788598673263,5.774454484929821,9.302229790698107,7.399414921185379,9.18478425464676,14.205942516939794,9.772494092553721,117.67804329255054,125.854411695639,126.14118605448107,117.42688473320715
2024-02-27,State Farm Arena,Utah Jazz,Atlanta Hawks,0,0,97,124,0.474,0.601,0.431,0.559,0.404,0.344,0.202,0.247,43.9,56.1,68.6,58.7,10.6,7.7,6.6,14.3,15.0,14.9,93.3,119.3,119.3,93.3,28,0,26,121.91648491046934,119.65001316075156,0.6027957678137159,0.5910334100307137,0.5583328326215902,0.5699623027958921,0.4279736416181032,0.3939062215921707,0.2644923675072022,0.232676173207468,50.98735567023162,49.036509485328594,72.44138981786493,75.66731328726513,8.22401577167408,8.553760689876956,9.721114239456638,13.44024005903752,14.360992054834831,12.537602205822882,117.92276418791805,115.95692192043659,116.1308593614937,117.77042882122704
2024-02-29,Kia Center,Utah Jazz,Orlando Magic,0,0,107,115,0.58,0.634,0.525,0.61,0.463,0.39,0.35,0.403,45.1,54.9,73.5,64.3,8.4,9.4,2.1,14.0,12.3,14.2,112.0,120.4,120.4,112.0,28,21,15,112.11261203046534,121.36159961264963,0.5521185820202404,0.594954957610844,0.5082312669730437,0.5656489727467614,0.41854074866634094,0.3742696535060612,0.23990353689114388,0.23831215988591692,48.19869851028323,51.81577643826285,70.92992070044278,68.99119572167483,9.158892718526813,8.217832034467731,8.49305147869594,13.778529235813584,14.612422089457395,13.467133307394228,108.23446140684503,117.27232064693176,117.37781903780484,108.1420653363884
2024-03-02,Kaseya Center,Utah Jazz,Miami Heat,0,0,120,126,0.61,0.636,0.563,0.597,0.402,0.386,0.299,0.284,55.3,44.7,57.1,71.7,3.2,6.4,9.3,11.5,10.1,5.7,127.8,135.0,134.2,128.5,28,15,14,110.10095594769271,118.8585052098878,0.5630890651590138,0.610317984681199,0.5148292492946158,0.5830997421811619,0.43603410095826767,0.38045906256352363,0.28322311959856195,0.3031117756889626,46.97945565169253,53.029323848398434,71.94116810692587,67.14535403590834,8.860291701219154,8.682978883974616,5.97758173095004,13.86567119129096,13.702554895452577,13.755493881452432,109.71608539292049,118.50296657861405,118.56695458722893,109.66004434335157
2024-03-04,Delta Center,Utah Jazz,Washington Wizards,1,1,127,115,0.59,0.552,0.564,0.511,0.396,0.404,0.149,0.245,54.3,45.7,59.2,65.0,5.6,5.7,16.1,4.9,10.8,12.6,119.4,109.1,108.1,120.5,28,29,7,113.99592628042988,121.66846445361908,0.5815470797431614,0.6204230703059384,0.5337829627958116,0.5885690674549647,0.4226427257069437,0.3826392515612277,0.28943083832190886,0.29559187791690594,50.253334747253035,49.75199028872909,66.10162348279951,68.93746757864211,6.633140459706272,7.7846966886070845,7.284851455431897,12.934852108316827,12.285059997389748,10.585904018228247,116.83155134318157,124.9940434356258,124.71807865247476,117.0729892666167
2024-03-06,Delta Center,Utah Jazz,Chicago Bulls,1,0,117,119,0.568,0.616,0.536,0.594,0.49,0.433,0.167,0.167,53.6,46.4,63.6,64.4,4.2,7.3,13.7,8.2,8.8,8.5,123.4,124.2,125.5,122.1,28,4,7,119.1126305879176,119.04462814432374,0.5848730447001215,0.5935006899722237,0.5456724404899828,0.5580480176567524,0.41215962999957495,0.3910440511574761,0.2341756090113836,0.27568552508904126,51.84557345461525,48.15765634297198,63.386046244110496,67.38819480807085,6.2266313646014435,6.964432457841569,10.753342137798366,9.77338414995074,11.700734419929624,11.37838903545144,117.84215714174192,118.74022465051115,118.17937420824173,118.4214129190388
2024-03-09,Ball Arena,Utah Jazz,Denver Nuggets,0,0,121,142,0.576,0.789,0.543,0.777,0.277,0.386,0.266,0.193,52.9,47.1,46.8,72.7,7.0,8.0,3.9,14.7,12.5,13.5,121.8,142.2,142.9,121.2,28,7,2,118.28137522421873,119.02706833781842,0.5782340189333254,0.6023534786457739,0.5418666317114204,0.5721940204313735,0.44278742903136736,0.4075524306696748,0.20774406645027188,0.2329211032334693,52.53588651001044,47.466072461250874,63.47023048729234,66.21243176828905,5.429214058566011,7.096467997276502,11.91276166289145,9.154305726451009,10.559384361371036,10.245831200581948,120.02899790460162,120.8884788553918,121.0598160090156,119.86882415097426
2024-03-12,Delta Center,Utah Jazz,Boston Celtics,1,0,107,123,0.589,0.613,0.564,0.576,0.372,0.533,0.128,0.207,45.2,54.8,56.1,58.1,4.4,5.5,16.3,14.8,9.9,8.2,118.7,135.6,136.4,118.0,28,1,7,119.3510707212343,128.06621260340387,0.5773550009774403,0.6757931622699542,0.5423125773842303,0.6527788940991499,0.3775551587024558,0.39907220999248855,0.23066599019190834,0.21721337308065206,52.67915400470637,47.322034171425116,56.91100589501899,68.76509096048967,6.047270166674721,7.451980138316644,8.759985617513609,11.336366393699786,11.322957116453729,11.526246851272717,120.72583293072557,129.27390902068115,129.65325879570304,120.39260103409688
2024-03-15,Delta Center,Utah Jazz,Atlanta Hawks,1,1,124,122,0.628,0.587,0.589,0.554,0.4,0.424,0.222,0.293,54.4,45.6,52.2,78.0,6.0,7.1,13.2,9.3,11.6,8.0,124.6,123.8,122.6,125.9,28,0,7,114.4913030727076,126.07281327258698,0.5819369510604939,0.6510859781370376,0.5508459132533905,0.6225687532899635,0.37536937407260884,0.4517686891728895,0.1902700707611486,0.2131947239124991,49.73633621256692,50.26438445268597,56.5918999405367,64.568704656161,5.399119860918153,6.683935801039146,11.726750102347808,12.699200023767894,10.763067118585461,10.2174706970695,119.92872978394055,131.7630318649116,132.30789460644738,119.4511858836399
2024-03-16,Delta Center,Utah Jazz,Minnesota Timberwolves,1,0,100,119,0.542,0.597,0.494,0.575,0.313,0.441,0.253,0.161,53.7,46.3,60.5,70.5,4.1,8.1,9.6,10.5,14.8,8.3,101.8,121.1,121.1,101.8,28,17,7,118.23268377968186,124.47028612110854,0.600061348538346,0.6258701105977866,0.565858376594846,0.5955890511686343,0.3850607702071244,0.4408425613633876,0.20275482508612433,0.24459565324609933,51.571344926330305,48.42909217924096,54.863821968325595,69.85350757430614,5.635547772834469,6.847644306921466,12.306428767655447,11.361719032911132,11.092374547300446,9.344963964786992,121.76673139415749,128.62982297033753,128.4881357200692,121.98859651963997
2024-03-18,Delta Center,Utah Jazz,Minnesota Timberwolves,1,0,104,114,0.577,0.592,0.548,0.571,0.381,0.451,0.167,0.132,57.3,42.7,64.1,61.4,6.7,10.0,6.0,17.3,15.9,8.5,115.7,126.8,126.8,115.7,28,17,7,111.05868172122223,122.31789624985281,0.5772159880327681,0.6145106072268521,0.5375843085619507,0.5874878907881688,0.35670706649312756,0.44090450863987124,0.2225247609121104,0.21170332671246508,52.40890543386647,47.591359684064024,57.08148522019067,70.10788252254468,5.031356803677554,7.340407875282205,11.241532025911305,11.02265901351852,12.551211488206793,8.933802682938182,113.91043476480326,125.66706849371815,125.58113083234002,114.04500276572938
2024-03-20,Paycom Center,Utah Jazz,Oklahoma City Thunder,0,0,107,119,0.546,0.591,0.5,0.545,0.4,0.386,0.2,0.33,51.1,48.9,50.0,67.4,6.0,10.1,9.3,13.0,14.0,9.0,107.2,119.9,119.3,107.8,28,20,21,108.28130688107441,119.04505909984445,0.5771310033640048,0.6056533734518346,0.5416825638007167,0.5810004112770178,0.3662655910137215,0.4448767749652179,0.20067746986640853,0.18034251133220294,54.33340118608616,45.66675961606713,59.843055600399374,66.68159773109913,5.68791674130955,8.386875834028393,9.179149877580876,13.492600230228236,13.86885709470398,8.763114627467605,114.61457381729731,126.11284230608562,126.0607184796358,114.69619343567524
2024-03-21,American Airlines Center,Utah Jazz,Dallas Mavericks,0,0,97,113,0.531,0.575,0.482,0.558,0.361,0.372,0.229,0.326,46.9,53.1,76.3,76.7,6.0,12.0,5.6,5.7,16.5,11.7,96.6,112.6,112.6,96.6,28,6,1,107.77715190787241,119.02732972555471,0.5648819080078861,0.5998877202667569,0.5252817529205627,0.5668353532017757,0.3795390466625368,0.4217105691614058,0.2004109062450082,0.23922814466738515,53.06115695451245,46.93894057692366,55.970115006898354,66.9642669979045,5.810711935221213,9.060937669443586,9.226700695522776,13.298777142614927,13.920457807134175,8.856321758721654,111.69716634889336,123.66827934260067,123.40058303958489,111.98275275404603
2024-03-23,Toyota Center,Utah Jazz,Houston Rockets,0,0,119,147,0.575,0.712,0.511,0.696,0.416,0.505,0.371,0.144,47.6,52.4,60.0,57.4,2.0,7.2,8.3,5.8,8.8,8.0,121.6,150.2,150.2,121.6,28,10,30,103.53667305650512,116.65576027474629,0.5515504160163459,0.5900951653921395,0.508251710152428,0.5633589126062672,0.37224450020267175,0.402150984308158,0.21165983810419856,0.27337020934061995,50.63693059221352,49.36312856359278,63.9693014432521,70.79497943945297,5.8851909851939945,10.21736858571107,7.799705165435696,10.308891313319512,14.935428572004518,9.975221960306985,105.75689426538567,119.3132507715513,119.15088475628049,105.93011117610787
2024-03-25,Delta Center,Utah Jazz,Dallas Mavericks,1,0,105,115,0.543,0.575,0.5,0.543,0.448,0.457,0.253,0.196,49.5,50.5,75.7,70.5,6.3,9.5,6.0,14.6,11.9,5.7,110.3,121.5,120.8,110.9,28,6,7,109.62101810760991,128.59528826096357,0.5607771083564076,0.6380609802431348,0.5093330779456706,0.6155491137580782,0.3894609478418705,0.44261891866163205,0.2743553064866217,0.2224669984185277,49.44199151559675,50.55804436421347,62.407503022974005,65.52446571624857,4.356487451359289,9.03012655888751,7.99655584394089,8.534780822840245,12.52132553939764,9.198032678663877,111.99067062688735,131.46623961409034,131.36775964773324,112.09573199402108
2024-03-27,Delta Center,Utah Jazz,San Antonio Spurs,1,0,111,118,0.599,0.619,0.548,0.605,0.422,0.384,0.265,0.244,46.8,53.2,64.1,90.9,7.6,8.6,7.5,14.6,19.2,18.1,105.0,112.2,111.6,105.5,28,26,7,107.80278916135268,123.24595915790565,0.5537823612591948,0.6132484179489939,0.505660797923537,0.5870032618292541,0.4124942700755774,0.4482774332484587,0.26595264813169617,0.21205304601140282,49.46481607568595,50.535205686519,67.63769303929624,67.48218590845342,5.121200051713168,9.215007351780596,7.2109723331785816,10.92125861117558,12.276852989307159,7.821664068286351,111.32544357068276,127.54482988798841,127.20967023082419,111.6252481151731
2024-03-29,Delta Center,Utah Jazz,Houston Rockets,1,0,100,101,0.566,0.489,0.513,0.456,0.388,0.462,0.238,0.308,53.1,46.9,62.2,54.3,4.2,10.5,18.4,12.2,19.2,8.8,104.1,105.7,105.1,104.6,28,10,7,109.06079360079487,121.18183506887006,0.5715741157438919,0.6155114891442118,0.5223199758328565,0.594084426524622,0.4162344833578899,0.4229862339928224,0.2655778102997917,0.224623192921487,48.416292652398624,51.5837205470459,66.24571929298514,76.69637777002646,6.096531832069946,8.973020814803606,7.324695858567603,12.368730558524154,15.000899076316925,11.865874126589658,108.83657546190125,121.50710979513975,121.06774358299845,109.21515078019951
2024-03-31,Golden 1 Center,Utah Jazz,Sacramento Kings,0,0,106,127,0.556,0.675,0.506,0.655,0.494,0.476,0.337,0.274,42.9,57.1,64.7,75.6,6.5,8.6,9.1,14.3,11.2,13.7,114.5,137.2,137.2,114.5,28,25,13,105.4956491202101,113.24090173853331,0.5693808720994573,0.5657330969718666,0.5186528510904083,0.5397524383160197,0.40512507981770635,0.4383369547657923,0.2547267874745625,0.2574294101979365,50.25918789255843,49.74082011330936,64.6538527917864,67.8840897840275,5.3503047032713935,9.573840307435372,11.682488472578948,12.302340256975338,16.653116546558575,10.65954665659632,106.97287823968564,115.28749673219615,114.78492604951822,107.3992304473877
2024-04-02,Delta Center,Utah Jazz,Cleveland Cavaliers,1,0,113,129,0.608,0.675,0.576,0.635,0.435,0.459,0.212,0.282,44.6,55.4,63.4,82.6,7.0,9.9,6.5,12.5,17.7,13.6,112.7,128.0,128.6,112.1,28,5,7,105.69409572815438,118.65468505442166,0.5641159091820143,0.6087262732215899,0.513674342119111,0.585098820381543,0.44009463602992577,0.45315620832730924,0.2870987741302687,0.26394942923552706,47.36357308742269,52.63643176838159,64.6720103033583,70.92006388642275,5.802674553206687,9.19066400412353,10.66635843697358,13.088358118181882,14.507482376474048,11.855871827799882,109.93456987297921,123.9093949370237,123.60457040930682,110.19316555878669
2024-04-05,Crypto.com Arena,Utah Jazz,Los Angeles Clippers,0,0,102,131,0.492,0.662,0.434,0.632,0.33,0.385,0.319,0.198,45.7,54.3,57.1,62.7,10.7,8.7,7.1,6.6,12.6,13.2,99.1,126.7,127.3,98.6,28,12,6,108.56874506220012,122.7252493011234,0.5813829534452779,0.634802952775476,0.5381975776084805,0.6047334046055787,0.4380900529522266,0.4554555611815397,0.25754970901684193,0.2710517754060346,46.276191807878554,53.72381113731561,64.17151324845719,75.51576064363059,6.273785406865727,9.469765970463126,9.02702413137688,12.85685723756814,15.763640179658594,12.542132789092072,111.02268184066888,125.51892261252915,125.57011879480885,110.94344644840811
2024-04-07,Chase Center,Utah Jazz,Golden State Warriors,0,0,110,118,0.596,0.623,0.56,0.609,0.422,0.38,0.253,0.065,38.2,61.8,53.8,65.3,4.3,9.4,10.5,16.7,10.7,14.5,116.9,123.4,125.4,115.1,28,9,5,105.98414527606035,125.9811099996528,0.5462135017202281,0.6455041570046739,0.49719902548732997,0.6154619739073042,0.3955599311254875,0.42773345800386303,0.28172851447045183,0.2423081415302013,46.049477997353605,53.95052378899696,61.38908959575337,70.47315175790047,8.015365142796584,9.166886661889336,8.268799217686183,10.394975748029967,14.518844765261722,12.800983366564704,106.33147208236474,125.98364035300563,126.25077401139092,106.08667871748052
2024-04-09,Delta Center,Utah Jazz,Denver Nuggets,1,0,95,111,0.491,0.562,0.451,0.564,0.341,0.394,0.143,0.117,50.6,49.4,52.8,65.2,5.3,12.7,3.5,20.0,13.4,9.2,100.9,117.9,117.9,100.9,28,7,7,107.56426098497879,122.84078791332851,0.5658029623535881,0.6366494611943214,0.521909283498234,0.612919385297043,0.40596328758269445,0.4089518057734483,0.2704247248343271,0.17254282405473398,42.96094906813468,57.0390520153417,58.40301551913058,68.43767514851294,6.553482871133734,9.258609613247925,9.146708317551857,12.875809480948464,13.016246434814327,13.469494320459754,110.48986378992531,124.96705708776868,125.9160205223953,109.63314429631154
2024-04-11,Delta Center,Utah Jazz,Houston Rockets,1,1,124,121,0.627,0.578,0.586,0.532,0.448,0.495,0.31,0.232,55.7,44.3,61.4,55.0,8.4,8.5,14.6,12.5,13.9,8.7,130.1,128.3,127.0,131.5,28,10,7,102.62060950402089,118.18180090458851,0.536370290104781,0.6072771869453844,0.49400865449993403,0.593671107036952,0.38040222567463317,0.40306872861966475,0.22028700241746518,0.15068842571622051,45.96668139871732,54.03331925844432,56.19840069919839,67.16374924376275,6.060275792767229,10.61269121839455,6.924901721049542,15.678960024561183,13.16724169694086,11.789579206827794,106.71654641105769,122.18638679767118,122.76196221571844,106.19691977140747
2024-04-12,Crypto.com Arena,Utah Jazz,Los Angeles Clippers,0,1,110,109,0.556,0.522,0.5,0.5,0.398,0.406,0.284,0.198,51.1,48.9,63.4,53.5,7.3,9.5,7.0,13.2,15.4,11.1,114.4,114.6,113.4,115.6,28,12,6,111.03274417821976,119.29067584345852,0.5720303022676881,0.595757511512514,0.5302044285259921,0.5694054172363309,0.4069998773433295,0.4392408653214641,0.2555863163914672,0.18268203720738643,49.796443847570764,50.2035565510179,58.24507054452402,62.37768685339846,6.98088553304149,9.781411998461932,9.94481757750888,14.428136720897182,13.455559623035628,10.573924514551695,115.91721846833907,124.59190615116361,124.42950014681263,116.15290605619008
2024-04-14,Chase Center,Utah Jazz,Golden State Warriors,0,0,116,123,0.604,0.591,0.596,0.553,0.382,0.457,0.18,0.245,53.3,46.7,47.8,77.8,6.0,10.1,9.8,10.9,17.2,8.0,116.4,124.1,123.4,117.0,28,9,5,110.62639100773002,115.24161040822177,0.5657228698098138,0.5667361921164473,0.5183199119601132,0.5420965135039824,0.40345870154238245,0.42616160397284647,0.2667662297360506,0.18870918592194252,50.309353226894636,49.69064701486162,60.27337723659806,58.88458926391394,7.10644729183181,9.670685005078166,8.786122148019821,13.944902575543079,14.220637295387917,10.780919088752396,115.32023951852989,120.66039742965198,120.08973000034686,115.93535447502008
2023-10-25,Gainbridge Fieldhouse,Washington Wizards,Indiana Pacers,0,0,120,143,0.552,0.637,0.505,0.617,0.25,0.402,0.302,0.112,46.9,53.1,63.6,67.9,5.4,9.0,14.1,11.1,11.4,9.7,108.5,129.3,129.3,108.5,29,11,12,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-28,Capital One Arena,Washington Wizards,Memphis Grizzlies,1,1,113,106,0.55,0.558,0.516,0.533,0.495,0.516,0.237,0.099,50.0,50.0,60.0,69.2,8.8,6.8,11.4,17.0,10.5,15.9,111.0,103.6,104.1,110.5,29,14,4,119.99999999999999,143.0,0.552,0.637,0.505,0.617,0.25,0.4020000000000001,0.302,0.112,46.89999999999999,53.1,63.6,67.9,5.4,9.0,14.1,11.1,11.4,9.7,108.5,129.3,129.3,108.5
2023-10-30,Capital One Arena,Washington Wizards,Boston Celtics,1,0,107,126,0.543,0.6,0.511,0.593,0.414,0.52,0.299,0.069,44.0,56.0,66.7,60.8,11.8,10.8,8.2,11.8,13.2,14.6,105.1,123.2,123.8,104.6,29,1,4,115.64278468158702,119.9690047455314,0.5507550813375963,0.5878257128350536,0.5118470526432204,0.5647134161790442,0.40250253614445436,0.47296036375701145,0.2615401434718794,0.10390802869437589,48.829623926725745,51.170376073274255,61.35914640767333,68.70919713056242,7.516361726086306,7.630589471355919,12.419359805754992,14.772510054090942,10.83978660191833,13.559247853451499,110.05614832800464,113.30279518811234,113.61402485371326,109.74491866240372
2023-11-01,State Farm Arena,Washington Wizards,Atlanta Hawks,0,0,121,130,0.565,0.613,0.554,0.549,0.396,0.348,0.139,0.348,38.0,62.0,62.7,56.5,12.7,7.2,5.0,4.9,9.3,16.5,110.1,117.7,118.3,109.6,29,0,26,111.265383716247,123.02358558046944,0.5468272847090622,0.5939917505591794,0.5114180370892375,0.5790400162143104,0.4083257761341594,0.496785017116476,0.28051282625513063,0.0862277966702664,46.38351411166594,53.61648588833405,64.06418402368593,64.7033438749389,9.68594051419908,9.235833755319481,10.282336801331693,13.266991999478098,12.035188406753527,14.086368407627395,107.54595638470701,118.3155353515951,118.77302152908774,107.13911824631994
2023-11-03,Kaseya Center,Washington Wizards,Miami Heat,0,0,114,121,0.644,0.702,0.648,0.681,0.346,0.338,0.21,0.175,44.8,55.2,71.7,72.9,7.0,8.9,7.5,1.9,18.4,19.6,113.6,119.4,120.6,112.5,29,15,14,115.69516207178859,126.19823249968115,0.5550968557440882,0.6026415349466971,0.5307951396005497,0.5653701796488606,0.402716879517918,0.42907976513325635,0.21611681551326536,0.20534834611892172,42.56856051999569,57.4314394800043,63.44340630785698,60.97037751231827,11.05750104450981,8.309418985397153,7.878587074876258,9.459556864912281,10.790529341682104,15.184701682867853,108.70818474547114,118.03543338372221,118.55777107953944,108.25895290751691
2023-11-06,Wells Fargo Center,Washington Wizards,Philadelphia 76ers,0,0,128,146,0.611,0.683,0.583,0.626,0.354,0.341,0.208,0.396,45.8,54.2,63.3,72.5,5.4,10.8,16.7,11.3,15.3,13.0,115.9,131.6,132.1,115.3,29,22,32,114.96852147754304,123.96998139882366,0.5932056800550588,0.6452320903226082,0.5810356510103301,0.6149355414338871,0.3784048755375739,0.3900379202491601,0.21349480872499418,0.19233935976580285,43.525079390231184,56.474920609768816,66.98264084286076,66.08407614788746,9.31823078876155,8.562574802497492,7.716303632106975,6.219111019662245,14.052371010437696,17.07734371770707,110.80508840008142,118.62036240817443,119.43318379732347,110.07690119151411
2023-11-08,Spectrum Center,Washington Wizards,Charlotte Hornets,0,1,132,116,0.611,0.614,0.577,0.57,0.443,0.316,0.258,0.443,46.0,54.0,55.3,41.5,9.8,7.8,11.1,9.3,9.2,18.9,128.8,112.6,113.2,128.1,29,3,25,120.36466700083423,133.09229135374548,0.6005740488664284,0.6608712318351017,0.5818490593268555,0.6195171726322413,0.36829917190221023,0.36973203144552164,0.21121948843408309,0.27667226567333403,44.467090892847104,55.532909107152896,65.45771288753727,68.7408168018886,7.695748466931281,9.489060000811405,11.436321499202622,8.323033170808895,14.568996010060962,15.38897504861793,112.91481711383305,123.99504135687333,124.67832796332391,112.2397103619815
2023-11-10,Capital One Arena,Washington Wizards,Charlotte Hornets,1,0,117,124,0.604,0.507,0.568,0.482,0.432,0.255,0.227,0.255,35.0,65.0,65.1,62.0,4.0,9.8,7.3,8.0,13.4,7.6,115.6,122.0,122.6,115.1,29,3,4,125.08536657510565,126.15758888130787,0.6048040767548571,0.6418545862276741,0.5798816938632676,0.5994270131343648,0.3986068706525806,0.3479318149852107,0.2301993269182294,0.34415492944253767,45.089024392305376,54.91097560769463,61.336514903155845,57.688643882669034,8.54948761793192,8.803772796111634,11.299868785883803,8.719409182992683,12.390681287072198,16.813471794386533,119.3597702658682,119.3718331611084,120.02132863776131,118.67456379912711
2023-11-12,Barclays Center,Washington Wizards,Brooklyn Nets,0,0,94,102,0.475,0.478,0.432,0.439,0.466,0.5,0.284,0.204,38.9,61.1,60.6,59.5,13.8,5.9,6.1,12.8,10.8,15.1,92.8,100.2,100.7,92.4,29,2,3,121.84466724412408,125.29280473339851,0.6044817943973019,0.5878034602449158,0.5751193869231996,0.5523610403836208,0.4119911855046439,0.3106837733717679,0.2289170032898339,0.308420702983626,41.045238090881746,58.954761909118254,62.84495901910399,59.41668042316136,6.726005486010371,9.20307105960496,9.696679619626575,8.431062472133018,12.795226764058143,13.12061611459371,117.85281509295643,120.42522986704472,121.05488703994409,117.24184131155941
2023-11-13,Scotiabank Arena,Washington Wizards,Toronto Raptors,0,0,107,111,0.599,0.55,0.583,0.522,0.31,0.222,0.143,0.278,44.2,55.8,74.4,62.2,10.9,10.8,7.1,6.9,19.8,15.8,106.3,108.7,110.3,104.8,29,27,23,110.76556670350475,116.0248424607018,0.552962348834158,0.5441138170864744,0.518173686580218,0.5072558734664483,0.43348072533744547,0.38601071085662764,0.2508339489397883,0.2668728023843875,40.19167039391239,59.80832960608762,61.951713412533785,59.4498324073709,9.540673578724585,7.88881378939478,8.265598588243511,10.169416811315779,12.001346997906529,13.908192165786268,107.88456319010842,112.37782340355353,112.95589134962644,107.35753365968914
2023-11-15,Capital One Arena,Washington Wizards,Dallas Mavericks,1,0,117,130,0.59,0.62,0.551,0.614,0.404,0.457,0.258,0.315,50.0,50.0,53.5,66.7,5.8,5.8,2.0,7.5,10.8,8.7,113.6,126.2,126.2,113.6,29,6,4,109.27388075601522,114.03430890303004,0.571199634933909,0.5464455607595549,0.5438538851717977,0.5130965896427511,0.38456525596061886,0.3210397537906177,0.2081167701029149,0.27128071376269336,41.77952407361012,58.220475926389895,66.8829589951876,60.53927967366093,10.079155108949653,9.042046729563753,7.8038601113023836,8.874274938145215,15.09069370413873,14.657610084481147,107.25685670401856,110.92089595533629,111.90379053287303,106.34439611074092
2023-11-17,Capital One Arena,Washington Wizards,New York Knicks,1,0,99,120,0.556,0.601,0.512,0.582,0.39,0.418,0.195,0.22,40.0,60.0,67.6,57.8,4.3,5.4,7.5,12.0,13.6,9.9,106.7,128.7,129.4,106.2,29,19,4,112.32634652786071,120.34209733579358,0.5786273575783819,0.5755057397522038,0.546677200503327,0.5529619083948246,0.3922436115608093,0.37475546601042803,0.22782483401462586,0.2885535024156505,45.02730224026488,54.972697759735134,61.59556658396814,62.973281445081156,8.388529571082627,7.761166075227266,5.510848086135566,8.33132095603326,13.395509452413222,12.303853911349526,109.76293086433768,116.95742485787855,117.55199355530422,109.21096881388364
2023-11-20,Capital One Arena,Washington Wizards,Milwaukee Bucks,1,0,129,142,0.621,0.668,0.606,0.644,0.293,0.309,0.111,0.298,32.1,67.9,52.7,60.0,5.9,2.9,6.2,8.6,3.7,12.4,127.6,139.1,140.5,126.3,29,16,4,107.06980809502038,120.20715804169586,0.5697020625250288,0.5855618761830855,0.5329988801318764,0.5644158987454301,0.3913586255390889,0.3918131460318214,0.21487717418987537,0.2615127737808139,43.04429756721299,56.95570243278702,63.96399779298825,60.932695701410395,6.775821033204763,6.829811018925626,6.295463243945425,9.778420680781513,13.47617015114976,11.355660762872937,108.55476673834383,121.58924929723489,122.2254050637682,108.02330096679789
2023-11-22,Spectrum Center,Washington Wizards,Charlotte Hornets,0,0,114,117,0.543,0.584,0.51,0.56,0.33,0.407,0.186,0.231,49.0,51.0,59.1,62.8,7.0,5.9,5.6,6.2,8.7,11.5,113.5,115.9,116.5,113.0,29,3,25,115.71165873319735,128.7948843142734,0.5899166194986312,0.6180475906722299,0.5617658319694812,0.5957769520000247,0.35259924967187734,0.35917964961804694,0.17394314917293244,0.2758909953920886,38.731568097018865,61.26843190298114,59.52528668012944,60.56515596544356,6.430693430695694,5.281222661424479,6.257844827326605,9.314050120032327,9.623755059403269,11.767194950167966,116.0597654145798,128.48956703231534,129.4267246234133,115.2254496706577
2023-11-24,Fiserv Forum,Washington Wizards,Milwaukee Bucks,0,0,128,131,0.586,0.615,0.555,0.571,0.37,0.337,0.21,0.359,47.9,52.1,60.4,58.3,2.9,5.8,6.6,9.5,7.6,7.8,123.0,126.5,125.9,123.6,29,16,9,115.037558801078,124.14972312565544,0.5714395192414912,0.6046386802884968,0.5413789738067297,0.5816869698985089,0.34369902185525897,0.37801266482206625,0.17869148023126044,0.2582116435682294,42.775568875048776,57.22443112495123,59.35779667955497,61.44530116189735,6.654902563205572,5.52491479107674,5.99876680853394,8.087648540198234,9.259954021987678,11.66196597299072,115.05165692966796,123.53143716840086,124.33581250281142,114.3490042421212
