date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2023-11-16,Kaseya Center,Miami Heat,Brooklyn Nets,1,1,122,115,0.666,0.594,0.611,0.553,0.432,0.424,0.296,0.318,44.4,55.6,61.9,72.5,8.5,5.3,6.1,6.5,8.9,13.4,130.0,121.9,122.5,129.3,15,2,14,110.84253144848047,109.38853606039095,0.5808555040547106,0.5797032841984152,0.5336963307122925,0.5528479120343763,0.38154976395517864,0.41654365629742435,0.2750122727119674,0.2229552483266093,48.876941501938965,51.12305849806103,64.6538843835954,64.557793046697,9.484391749157545,6.862775653784625,8.024981327868995,8.554877510919221,12.580876070050893,15.589428630004493,112.98849928989407,111.81989305786797,111.45405944732781,113.37816983270962
2023-11-18,United Center,Miami Heat,Chicago Bulls,0,0,97,102,0.557,0.571,0.506,0.543,0.468,0.556,0.299,0.235,43.6,56.4,69.7,66.7,9.8,9.8,0.0,14.6,14.7,12.7,105.8,110.6,111.2,105.2,15,4,31,112.36194289819184,110.15269887385666,0.5924503852252749,0.5816501947885633,0.5442234569755745,0.5528686232015434,0.38842002004715775,0.41755905275069366,0.27787035767968293,0.2358983351263347,48.26727667103897,51.732723328961015,64.27886352251967,65.6393538080027,9.350338393975317,6.64995863254667,7.7628395475413745,8.27504661527938,12.079618529419754,15.2912747151273,115.30510621881862,113.19259062196772,112.9582831402797,115.54638665938812
2023-11-20,United Center,Miami Heat,Chicago Bulls,0,1,118,100,0.636,0.568,0.601,0.525,0.417,0.457,0.238,0.198,54.4,45.6,73.8,56.8,7.7,2.2,2.3,14.3,9.7,11.1,129.9,111.3,110.1,131.3,15,4,31,110.35239507716322,109.08621669995212,0.587813000172082,0.5802570067085967,0.5392233170071797,0.5515776751500734,0.3988301469674029,0.4356689823168767,0.28063439781219146,0.23578082086348115,47.656734389598256,52.34326561040173,64.9880207605082,65.77810053152172,9.409160152822857,7.062026221136712,6.747356193571048,9.102435206462651,12.422399511575865,14.95230128631163,114.06171105602833,112.85344505491788,112.72827616286044,114.19294075058058
2023-11-22,Rocket Mortgage Fieldhouse,Miami Heat,Cleveland Cavaliers,0,1,129,96,0.663,0.577,0.636,0.558,0.398,0.39,0.239,0.182,54.7,45.3,65.2,69.4,11.6,5.3,14.9,11.3,11.0,18.6,136.0,102.3,101.2,137.4,15,5,22,111.31836653661676,107.93853372010122,0.5938995157570419,0.5787088202138316,0.5470263498825545,0.5482206403774043,0.4011251870000728,0.4383633100823534,0.27524923318965905,0.2310087131203275,48.50847845703976,51.49152154296023,66.10106471773825,64.64407373998897,9.193275579296834,6.447902111416008,6.185609189592708,9.758941302145645,12.078532345849283,14.465715860764718,116.06225047207077,112.65722890593783,112.39629774785317,116.35373895562046
2023-11-24,Madison Square Garden (IV),Miami Heat,New York Knicks,0,0,98,100,0.509,0.562,0.448,0.543,0.425,0.358,0.241,0.222,47.1,52.9,58.8,53.8,11.3,7.2,0.0,4.0,10.3,17.6,101.0,102.6,103.1,100.5,15,19,17,113.48427620050437,106.47612440081723,0.6023639716519724,0.5784994984776556,0.5579251669528104,0.5494185619131648,0.4007423675768034,0.4324390519586971,0.2708088875260874,0.22500539642553036,49.26690817858314,50.733091821416856,65.99068889844649,65.22665038193932,9.488087011278518,6.307289973885746,7.253077492803589,9.947713110656041,11.946417649798834,14.97214452240227,118.50452281461992,111.38852133856727,111.02480853889192,118.9317982892857
2023-11-25,Barclays Center,Miami Heat,Brooklyn Nets,0,0,97,112,0.523,0.635,0.5,0.59,0.391,0.462,0.149,0.295,51.2,48.8,63.2,69.2,6.5,11.8,7.1,17.0,16.3,12.9,104.7,120.2,120.9,104.1,15,2,3,111.63799468901175,105.70393791999447,0.5912316350500885,0.5765321660306145,0.5448181414280332,0.5486532389470025,0.4036347480584995,0.4235632450701644,0.2672545981808879,0.2246470452967264,49.008534945284076,50.991465054715924,65.13330068112288,63.864183511335625,9.704132075845425,6.4137330516890945,6.3882503156734,9.238532222271429,11.750105569876126,15.285479218860683,116.41735539254303,110.34061414221887,110.07988691013678,116.73406634725534
2023-11-28,Kaseya Center,Miami Heat,Milwaukee Bucks,1,0,124,131,0.601,0.656,0.585,0.608,0.319,0.398,0.223,0.307,43.8,56.3,66.7,55.3,3.0,3.0,9.4,6.3,5.5,8.3,125.6,132.7,132.7,125.6,15,16,14,109.93364954196477,106.43700710600935,0.5832872233636985,0.5833397493916657,0.5395998322630576,0.5534673649966373,0.4021636468595197,0.42803855047398964,0.25348586449792776,0.2328384485234915,49.263693722854335,50.736306277145665,64.90820074744632,64.48544845446442,9.331065472804225,7.0408720915020035,6.47112144291222,10.142222940977815,12.279863276194934,15.007730796592256,115.05306894321832,111.4885716867169,111.33970477638121,115.26304452193807
2023-11-30,Kaseya Center,Miami Heat,Indiana Pacers,1,1,142,132,0.671,0.589,0.605,0.566,0.244,0.439,0.523,0.327,58.5,41.5,52.1,60.0,3.7,10.2,1.8,7.7,11.7,8.2,132.0,122.1,122.7,131.4,15,11,14,111.53732564770961,109.23738414106121,0.585306621127374,0.5916235972941936,0.544775813368729,0.559684520185476,0.3926823280388992,0.4246139162172176,0.2500102328759121,0.2412934566951317,48.64078907544137,51.37061172187652,65.11248014857344,63.43823409343157,8.609273530186833,6.580180454474633,6.80503695089297,9.704178890975419,11.50690480564582,14.242996003843013,116.25550317625971,113.90684363694405,113.77494874132915,116.44153986483255
2023-12-02,Kaseya Center,Miami Heat,Indiana Pacers,1,0,129,144,0.648,0.768,0.607,0.753,0.281,0.376,0.27,0.235,46.7,53.3,56.3,62.5,3.0,4.0,1.9,12.5,10.8,9.6,128.1,143.7,143.0,128.8,15,11,14,114.94607420805067,111.78450239934112,0.5948956407414994,0.5913300188842329,0.5515148510219224,0.5603912172560174,0.3760448960856324,0.4262237073280174,0.28055756647212055,0.250883949398551,49.74402678387524,50.266098273466746,63.65639417069929,63.05349848615816,8.059929802685552,6.985235326604608,6.244977374261363,9.479912898099295,11.528512001329021,13.566789650782027,118.01729960491713,114.82365119081256,114.77365474058352,118.11537942537126
2023-12-06,Scotiabank Arena,Miami Heat,Toronto Raptors,0,1,112,103,0.575,0.551,0.539,0.512,0.427,0.43,0.213,0.198,48.9,51.1,80.5,78.4,5.2,3.1,8.2,15.7,6.7,13.0,116.7,107.3,107.3,116.7,15,27,23,116.49280999958278,115.33005002202036,0.6007401580932671,0.6107738232081178,0.5576213914358505,0.5815892015376912,0.3655845204756863,0.420696226476213,0.27939563021490316,0.2491358063238453,49.409009704184996,50.60000101764575,62.84676998960698,62.992581989815896,7.503048071252396,6.656688670377743,5.766781308787819,9.812295243303526,11.448334006674902,13.130215869108973,119.12697342896017,118.00170143052007,117.880167406382,119.29129890199079
2023-12-08,Kaseya Center,Miami Heat,Cleveland Cavaliers,1,0,99,111,0.535,0.564,0.517,0.54,0.488,0.437,0.174,0.299,42.0,58.0,62.2,52.5,5.0,13.1,10.2,4.5,16.3,11.7,100.0,112.1,112.1,100.0,15,5,14,116.00560068759047,113.99295471004025,0.5979488438119245,0.6042918301385061,0.5556020504642442,0.5740428091893787,0.3722445380431994,0.42170514630542416,0.27219555513509697,0.24359053710045786,49.35381167270884,50.65422190840506,64.76112159775526,64.66339324803006,7.2533009271745605,6.270994229654326,6.0306444155255745,10.450769735656964,10.933415159735748,13.116094999540717,118.86378757096548,116.84118750013013,116.73283286890864,119.01029326068331
2023-12-11,Spectrum Center,Miami Heat,Charlotte Hornets,0,1,116,114,0.631,0.608,0.578,0.577,0.455,0.488,0.442,0.262,58.1,41.9,83.8,77.5,7.5,3.2,7.0,4.8,10.7,10.5,124.0,121.8,121.8,124.0,15,3,25,114.18564722677961,113.67264621975782,0.5912120064455646,0.5999797651282717,0.551470827073349,0.5703995195733202,0.38463278339049684,0.4233420142070886,0.2616865855498723,0.2495205036813668,48.56680066088,51.44037315973385,64.48702824456996,63.36165683520756,7.012150796932337,7.001840079440009,6.476852301075458,9.813913433203584,11.507751511165038,12.964543340613915,116.8449694119085,116.33378168967197,116.23702326076693,116.97579594145265
2023-12-13,Kaseya Center,Miami Heat,Charlotte Hornets,1,1,115,104,0.609,0.635,0.564,0.61,0.349,0.403,0.221,0.143,60.3,39.7,70.7,65.9,10.2,11.3,6.5,8.9,19.6,20.4,117.4,106.7,106.2,118.0,15,3,14,114.37754518908653,113.70726932299834,0.5954202480841655,0.6008280382710827,0.5542767280543783,0.5710976300856868,0.39207528612749537,0.4301806708915363,0.28075772613526506,0.2508404178400184,49.575094943251415,50.43132012659573,66.5296960105414,64.85702161969985,7.063748958747129,6.599732300275108,6.532183865526943,9.283608750885772,11.422318363140699,12.703876918922692,117.60173282107803,116.91192513055027,116.82540051373348,117.71872227064206
2023-12-14,Kaseya Center,Miami Heat,Chicago Bulls,1,0,116,124,0.608,0.584,0.556,0.559,0.425,0.387,0.438,0.323,49.4,50.6,70.3,71.1,2.1,8.3,1.8,4.3,10.3,4.5,120.1,129.0,128.3,120.7,15,4,14,114.44268934009749,112.69133723026799,0.5968414619522024,0.604404367662677,0.5552943349309587,0.5751690290305563,0.3875671629752113,0.4273360278779514,0.2745036715964077,0.2395541809250126,50.69752957199124,49.308214116943525,66.96614683088642,64.96617643691096,7.3919790693632095,7.091647445686936,6.528815603993346,9.243461472788342,12.278168648383541,13.509328809409066,117.58062010232358,115.84317735777485,115.7133797156249,117.74815990781032
2023-12-16,Kaseya Center,Miami Heat,Chicago Bulls,1,1,118,116,0.628,0.646,0.596,0.584,0.422,0.494,0.301,0.377,43.7,56.3,60.5,67.6,7.7,8.7,5.1,8.3,9.6,14.3,129.3,126.4,127.1,128.6,15,4,14,114.60413969562526,113.86373505154226,0.5979982959618662,0.6022889949895941,0.5553674930227985,0.573492744681687,0.3914479203614374,0.4231542893147022,0.29145375164652293,0.2482052211470106,50.56301138233287,49.44213684376689,67.3117758651502,65.60208552075898,6.8433461445441495,7.216920427192726,6.038567267455411,8.730960253301742,12.07308687517112,12.57530878578915,117.84181062176359,117.20717861192159,117.01826664161091,118.0541846751326
2023-12-18,Kaseya Center,Miami Heat,Minnesota Timberwolves,1,0,108,112,0.569,0.6,0.534,0.559,0.345,0.341,0.207,0.224,47.1,52.9,65.9,64.3,10.4,10.4,7.1,15.8,13.6,13.0,112.8,116.4,117.0,112.3,15,17,14,114.95322645273663,114.08333825554543,0.6010824032665736,0.6067823874208154,0.5595444228204419,0.5745728667587011,0.39458860503279886,0.4304370681046667,0.2924350843815598,0.26144503305115413,49.85750933786102,50.14710966224209,66.61154071593877,65.80746660950565,6.931408222946728,7.369377652227125,5.9420846756053205,8.686658514188622,11.818859139066646,12.752603140981488,119.01968656891721,118.15217985444455,118.05464602376861,119.13827063358941
2023-12-20,Kia Center,Miami Heat,Orlando Magic,0,1,115,106,0.615,0.544,0.572,0.511,0.349,0.404,0.289,0.213,44.3,55.7,62.5,70.7,6.5,8.7,3.8,9.3,10.5,11.0,125.5,115.1,115.7,124.8,15,21,15,114.24386657630068,113.87079856946251,0.5978093947184356,0.6060904563388243,0.5569384112460015,0.5729841414504152,0.3895296346428939,0.4213128050002266,0.2837190988873225,0.2576249354031258,49.576191521380835,50.42795625383629,66.53895018005326,65.65367666247619,7.285269822464882,7.678558132505333,6.06021381709368,9.412353135487207,12.000569007084747,12.777842273711725,118.38516155725719,117.97342455379516,117.94705229326243,118.44063841282815
2023-12-22,Kaseya Center,Miami Heat,Atlanta Hawks,1,1,122,113,0.615,0.553,0.564,0.536,0.453,0.563,0.349,0.146,52.7,47.3,52.5,69.0,7.0,8.9,4.8,4.3,14.6,12.1,121.1,111.6,112.2,120.5,15,0,14,114.32048112043609,113.07329693088816,0.5995512174520682,0.599799196280136,0.5584645132806095,0.5667036536528847,0.38542300559461246,0.41955860048919164,0.2842541814781602,0.25310335366130043,49.04158612567692,50.96214137991917,66.12970715874029,66.16499086966039,7.2057030587354065,7.782054817860231,5.83119966983115,9.400969054334672,11.848525192040743,12.597703992456147,119.10606621085788,117.6822773760663,117.71937172565246,119.08499504847289
2023-12-25,Kaseya Center,Miami Heat,Philadelphia 76ers,1,1,119,113,0.599,0.538,0.548,0.516,0.381,0.479,0.417,0.266,60.9,39.1,67.5,57.5,4.9,10.8,14.3,7.7,12.3,7.1,117.2,110.7,111.3,116.6,15,22,14,115.09383646665373,113.06591566465877,0.6011069657695559,0.595086347830965,0.5590219568282448,0.5636116846020551,0.39222825351760376,0.4340036685879006,0.2907743197425958,0.24231765830058957,49.41000164398673,50.593350488304594,64.75714631685705,66.45048655004192,7.184988016204593,7.8946359439626415,5.727354130782608,8.887283008252002,12.12560866381668,12.547583399039274,119.30686256021518,117.06977003026411,117.16355101621262,119.22749116852282
2023-12-28,Chase Center,Miami Heat,Golden State Warriors,0,1,114,102,0.566,0.515,0.538,0.466,0.341,0.375,0.242,0.284,50.6,49.4,59.1,73.0,6.2,4.2,1.8,11.7,9.0,11.6,117.3,106.6,105.0,119.2,15,9,5,115.48503363418597,113.05931429707894,0.6008959559042234,0.5893692247802813,0.5579181222716362,0.5588434366782906,0.3911037586174484,0.43850999231128973,0.3034156564825932,0.24468941383879247,50.5607099472748,49.44230647335305,65.03183952481952,65.55410703174448,6.956149455772223,8.18560435316239,6.58589339921462,8.76837816826711,12.14307372798378,12.002015048557471,119.09586303116325,116.43184589513798,116.57632405307055,118.96435136547375
2023-12-30,Delta Center,Miami Heat,Utah Jazz,0,0,109,117,0.57,0.555,0.494,0.522,0.397,0.441,0.513,0.301,51.7,48.3,58.8,67.4,7.8,7.8,15.4,12.8,14.3,8.7,106.3,114.2,114.2,106.3,15,28,7,115.33704733448677,111.95723353448913,0.5974185104983736,0.5819581964147421,0.5559332451994402,0.5495914195326259,0.3861108280412446,0.4321811061906569,0.29729547473234064,0.2486067851703803,50.56462527241219,49.43809055641978,64.4407209390316,66.29610379394742,6.880797788710059,7.788431638207118,6.108970426831683,9.060519610055639,11.829860720561856,11.961953518576012,118.91690201733132,115.45208458890211,115.42272232897771,118.98783418003764
2024-01-01,Crypto.com Arena,Miami Heat,Los Angeles Clippers,0,0,104,121,0.543,0.702,0.488,0.675,0.41,0.363,0.349,0.175,48.6,51.4,68.6,53.2,7.5,10.6,5.9,6.1,12.8,16.5,110.9,128.3,129.0,110.3,15,12,6,114.708371328517,112.45750852270369,0.5946984172499059,0.5792837692950429,0.5497890674501538,0.5468541725917031,0.38719110419731695,0.43305599738911094,0.31869475617322246,0.2538045303189365,50.67726177508345,49.32518462599566,63.881125006799614,66.40561742406494,6.971988582209018,7.789579294379415,7.030700541047296,9.431500205885888,12.074914483681951,11.638346671179251,117.66522388565613,115.32786971453882,115.30142038035436,117.72911911990174
2024-01-03,Crypto.com Arena,Miami Heat,Los Angeles Lakers,0,1,110,96,0.547,0.513,0.527,0.446,0.452,0.361,0.183,0.289,43.8,56.2,73.2,82.9,13.7,3.0,5.7,11.8,9.1,19.0,107.8,94.6,94.1,108.4,15,13,6,113.65031042691098,113.30156556528681,0.5895902572609661,0.5914089787893759,0.5436838816651218,0.5595158636673196,0.3894447803276316,0.42613398194096924,0.3216891231617261,0.24601809951242837,50.47201399284009,49.53019068694901,64.34738238401395,65.10081139434115,7.02415974994565,8.06726823273013,6.91897953350986,9.102325021032783,12.14655793081325,12.11871153214456,116.99677313208898,116.60960560550802,116.65493447306105,116.99507094086549
2024-01-05,Footprint Center,Miami Heat,Phoenix Suns,0,0,97,113,0.523,0.598,0.47,0.586,0.446,0.402,0.265,0.195,50.0,50.0,76.5,68.2,5.3,13.7,3.8,10.9,14.7,10.4,103.1,119.4,120.1,102.5,15,23,10,113.29094423684002,111.59825900439206,0.5853973266068554,0.5836897624270739,0.5420413849214508,0.5483404405750814,0.3956032239484758,0.41972166402912403,0.3080354400591939,0.250249586704957,49.81516677485263,50.18682085836138,65.21890592386373,66.85310800681937,7.681383655753181,7.568405214001932,6.798973293080984,9.367906044524418,11.846630037460546,12.796161428252464,116.09136812952796,114.44280136521517,114.43444363230174,116.14890238636744
2024-01-08,Kaseya Center,Miami Heat,Houston Rockets,1,1,120,113,0.624,0.563,0.591,0.5,0.439,0.466,0.39,0.318,51.7,48.3,73.2,54.1,6.2,8.3,10.6,8.7,10.3,10.7,124.9,117.6,117.6,124.9,15,10,14,111.69238357128863,111.73580585166457,0.5792745438817314,0.5850939648211282,0.5349722720110492,0.5520358120344306,0.40054844398577644,0.4179827129509531,0.3038125564311381,0.2448281811184846,49.83330366852263,50.168488926747145,66.32587142520745,66.98527275612689,7.447708665136896,8.17007237948342,6.504696873392723,9.518243870100779,12.126619025211582,12.561036358039908,114.8165807518511,114.92923006042685,114.99038044150066,114.80959398498838
2024-01-10,Kaseya Center,Miami Heat,Oklahoma City Thunder,1,0,120,128,0.592,0.688,0.545,0.674,0.404,0.384,0.315,0.186,47.5,52.5,61.0,70.6,7.9,4.0,5.7,7.5,9.0,12.3,119.2,126.6,127.2,118.7,15,20,14,112.50516604328658,111.8594893237876,0.5836502955906583,0.5829323836386496,0.5404537907650815,0.546944845654279,0.4043103835285553,0.4226805236408495,0.3122447757133119,0.2519870060764551,50.0159334362529,49.985683778987344,66.99840743644435,65.72463152010425,7.325638063793482,8.182783954878175,6.905364216112242,9.438190309474265,11.947910253634337,12.378960338456471,115.80310035022566,115.19052702956976,115.24569471292044,115.79679713943354
2024-01-12,Kaseya Center,Miami Heat,Orlando Magic,1,1,99,96,0.539,0.529,0.494,0.512,0.313,0.488,0.241,0.244,51.9,48.1,62.2,72.2,6.6,11.0,2.4,14.0,15.6,12.5,109.0,105.1,105.7,108.4,15,21,14,113.23647431337264,113.43439932300825,0.5844650178276807,0.5931843541568836,0.5408973870382263,0.5593422497417783,0.40428009786210267,0.4189062723374601,0.31251361666675187,0.24554832530772294,49.77044128265159,50.231018132844646,66.41311295347742,66.20034549984773,7.381681417975361,7.774648896002625,6.787750827370107,9.249071429655778,11.660267970909281,12.371255785046012,116.13455276409898,116.30380612138006,116.4121358068881,116.08007709919409
2024-01-14,Kaseya Center,Miami Heat,Charlotte Hornets,1,1,104,87,0.591,0.428,0.562,0.4,0.309,0.432,0.198,0.158,46.8,53.2,67.5,51.5,6.3,5.2,11.1,5.4,13.7,12.9,109.0,90.2,91.2,107.8,15,3,14,111.85069367719268,111.73733216625024,0.5800394458818237,0.5869366390851276,0.5363323880493991,0.5547339477478128,0.3953948788604363,0.4256318665940591,0.3055524700360238,0.24539761108011854,49.97773286125105,50.02358449451254,66.00300787967528,66.78435280720971,7.305592426498418,8.088605076895163,6.360646475610728,9.711527559715512,12.043762102776155,12.383787767064609,115.44007428223178,115.21322588130342,115.36941483211899,115.33249719323132
2024-01-15,Barclays Center,Miami Heat,Brooklyn Nets,0,1,96,95,0.49,0.448,0.425,0.404,0.356,0.556,0.287,0.162,51.9,48.1,66.7,76.5,5.9,8.8,9.1,16.1,11.7,7.0,93.6,93.1,92.7,94.1,15,2,3,111.08816638677462,109.33462845056434,0.581104029723312,0.5714993376525395,0.538825448586082,0.5397048480576027,0.3870034607778748,0.42625039480452287,0.29510604365301574,0.2369087989692165,49.66908395352437,50.33210544925032,66.14840870566913,65.29980422958096,7.2079205901267605,7.808038760981995,6.820973492544878,9.292754701818405,12.204630256341591,12.43392676515142,114.81455855146423,112.7837249811096,113.02187216127614,114.60087589822109
2024-01-17,Scotiabank Arena,Miami Heat,Toronto Raptors,0,0,97,121,0.509,0.631,0.489,0.625,0.311,0.432,0.133,0.205,45.1,54.9,58.5,75.6,4.3,9.7,10.0,6.5,12.8,11.1,105.5,130.1,131.5,104.3,15,27,23,109.62554873964908,107.94505731253919,0.5722725814093296,0.5595275508874326,0.527791429903738,0.5265498827369975,0.3839980452957502,0.43882807040815525,0.2943202594701435,0.22964728497945874,49.88534463724079,50.11572946713097,66.20187889816359,66.38552953013406,7.081133299536231,7.90419756359992,7.041897911233195,9.95263588593367,12.155712375979029,11.90717242163723,112.75806030522618,110.87562277832822,111.05190920595204,112.61356066709052
2024-01-19,Kaseya Center,Miami Heat,Atlanta Hawks,1,0,108,109,0.589,0.577,0.537,0.546,0.378,0.402,0.268,0.195,53.7,46.3,55.3,57.5,7.4,6.3,3.8,3.9,16.4,13.7,113.9,114.9,114.9,113.9,15,0,14,108.4038216361555,109.2083352614602,0.5661499304885799,0.5664436723198161,0.5240377283994353,0.5360765321589437,0.3769342976298924,0.43816734358714915,0.2787099016630128,0.2272622594484598,49.42228474468224,50.57868542262904,65.45659689959493,67.27717935459066,6.812013437854372,8.077970645016954,7.328142380386289,9.618537231901072,12.218057678265968,11.829065367041665,112.05572497101305,112.73589381951814,113.0305944300907,111.80908851281292
2024-01-21,Kia Center,Miami Heat,Orlando Magic,0,0,87,105,0.495,0.581,0.45,0.532,0.463,0.359,0.225,0.359,45.0,55.0,73.3,56.8,10.0,5.7,2.0,11.6,17.0,13.4,97.1,119.9,117.2,99.3,15,21,15,108.36480789302381,109.18820771591,0.5683575059690488,0.5674635331188794,0.525290030627325,0.5370352515307245,0.3770372565473938,0.43467316861946337,0.2776752038780593,0.22414535983170586,49.83556048134236,50.16531595681998,64.47535462068866,66.3325931072467,6.8688195984128395,7.90619854607558,6.987283871984319,9.066061775711145,12.622080664961096,12.009818839989075,112.23390282431006,112.9449709839782,113.21120017823169,112.01109424100721
2024-01-24,Kaseya Center,Miami Heat,Memphis Grizzlies,1,0,96,105,0.516,0.594,0.47,0.556,0.415,0.45,0.305,0.238,50.0,50.0,63.6,83.3,9.3,8.2,20.5,12.5,15.5,16.9,98.8,108.1,108.1,98.8,15,14,14,106.30371150275678,108.78416477538025,0.5612805927803668,0.5687694172234942,0.5180266837661653,0.5365494929502577,0.3853302166860839,0.4273728598377227,0.27259354467881614,0.2371549976179828,49.369066408336124,50.63172547846767,65.32668194493877,65.41296895983528,7.170889462803872,7.693363126150578,6.506152806483828,9.310514754338056,13.044425381726617,12.143931788023181,110.77391157898639,113.61593349723374,113.59600592772917,110.78483512425483
2024-01-25,Kaseya Center,Miami Heat,Boston Celtics,1,0,110,143,0.552,0.805,0.532,0.775,0.447,0.5,0.138,0.25,39.7,60.3,59.5,70.6,7.6,4.4,2.5,9.6,4.8,11.0,119.4,156.1,155.2,120.0,15,1,14,105.3109958042846,108.4195777256438,0.5569180137934484,0.5712002690187078,0.5133995314135907,0.5384234607614058,0.388188765244835,0.42955288178851325,0.2757157591275193,0.23723640975084875,49.42985398774094,50.57086160437415,65.16032399978953,67.13630297475599,7.3760195708713985,7.742175282620663,7.854396280430809,9.617807138501457,13.281008817867816,12.602157309552062,109.62027970629688,113.0844984145485,113.06649077565089,109.63015081770516
2024-01-27,Madison Square Garden (IV),Miami Heat,New York Knicks,0,0,109,125,0.573,0.635,0.545,0.615,0.42,0.379,0.182,0.299,45.2,54.8,63.4,55.6,6.5,6.5,7.4,5.9,7.8,6.6,117.6,134.9,134.9,117.6,15,19,17,105.762226268049,111.74730773584186,0.5564447453654001,0.5936991955786542,0.5151894846139206,0.5611896040747244,0.39384826556206204,0.4363321220055473,0.2624631487085396,0.23846467070072933,48.49353438895277,51.50711234057477,64.61562185902034,67.46962014612222,7.397573570119725,7.420552345252239,7.339134059295479,9.61609352873935,12.464867611260807,12.447979118269295,110.56139802042553,117.22394976057153,117.12106656909911,110.6280581900145
2024-01-29,Kaseya Center,Miami Heat,Phoenix Suns,1,0,105,118,0.553,0.581,0.476,0.564,0.429,0.426,0.298,0.181,48.4,51.6,60.6,65.2,5.2,8.3,9.3,16.7,12.0,7.3,108.3,122.3,121.7,108.8,15,23,14,106.07346974449867,113.02127384777539,0.5580361830113153,0.5976693945525402,0.5180551352775106,0.5663623357364961,0.39636220180823306,0.43082085085365907,0.2547283184815238,0.24428386249699388,48.1769307044802,51.82365385567939,64.498765523534,66.3286071710772,7.311290851974049,7.332060703800336,7.344985032387054,9.258869718661678,12.016439236486336,11.885819590871309,111.23801075832311,118.92312820288458,118.83013505464345,111.29826296224145
2024-01-31,Kaseya Center,Miami Heat,Sacramento Kings,1,1,115,106,0.611,0.525,0.577,0.505,0.333,0.43,0.274,0.194,52.7,47.3,90.5,63.4,3.1,6.3,3.8,5.4,9.6,8.2,119.8,111.6,110.4,121.1,15,25,14,105.97037794345448,113.49941107387701,0.5575525278550473,0.5960685316353092,0.5140163259294743,0.566135466328211,0.39949660723973146,0.43035787534865194,0.25888396013310416,0.2382063299020773,48.19835339995033,51.80217502135674,64.12434345739763,66.22022018901832,7.1085308044053495,7.4250177767481755,7.53273696029414,9.973486526856703,12.014860477042157,11.445415561498871,110.95585579111054,119.24742965361854,119.10574556671106,111.05833963922343
2024-02-02,Capital One Arena,Miami Heat,Washington Wizards,0,1,110,102,0.532,0.514,0.472,0.472,0.352,0.467,0.398,0.233,57.8,42.2,63.2,75.7,4.0,5.0,2.1,7.0,10.4,8.3,110.5,102.0,102.5,110.0,15,29,4,106.83679044826951,112.77982574766219,0.5626809327791019,0.5892493464997538,0.52005975083388,0.5602693811052899,0.3931161085123771,0.4303235364056379,0.26033437808879994,0.23396463331950818,48.6302964959201,51.37018122217641,66.65514690721116,65.9496137314284,6.723903275908122,7.317069795779549,7.174572470204566,9.534650228653124,11.783149193713713,11.134010653497688,111.80447128010707,118.51364161242519,118.27040973809031,112.02185949101784
2024-02-04,Kaseya Center,Miami Heat,Los Angeles Clippers,1,0,95,103,0.493,0.594,0.462,0.545,0.33,0.506,0.132,0.286,48.4,51.6,63.2,67.6,9.8,6.5,0.0,8.2,9.4,16.4,103.6,111.1,112.3,102.5,15,12,14,107.14006801812297,111.74629341199821,0.5597393512676929,0.582034699930727,0.5154519484729243,0.5518064187386534,0.3891740385143137,0.4338399486343604,0.27353328084336204,0.23387214761972897,49.50945589067871,50.49097602546223,66.32387939541056,66.88444697731536,6.462744869383542,7.0949171734657925,6.688040047473698,9.291636748451069,11.650537642264403,10.862295533182197,111.67940309435946,116.93037088193968,116.75839750407796,111.82801060968605
2024-02-06,Kaseya Center,Miami Heat,Orlando Magic,1,1,121,95,0.637,0.532,0.615,0.5,0.414,0.438,0.207,0.263,53.6,46.4,66.0,71.4,10.4,7.2,6.7,5.9,12.0,16.8,125.2,98.3,98.3,125.2,15,21,14,105.97695077798151,110.90832737757037,0.553345178686499,0.5831810729801417,0.5103308171336929,0.5511543084731482,0.3835046844166227,0.4407534683665047,0.2599732415785945,0.23886641978562875,49.40316099416754,50.59722954089471,66.02458634569282,66.95300277582304,6.782481049722559,7.037919270333676,6.047271423248491,9.187049070672002,11.43491783458315,11.39285265415951,110.90533057556688,116.37177393840695,116.33124676714176,110.93431133714887
