Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Boxscore Link,Team 1 TS PCT,Team 2 TS PCT,Team 1 EFG PCT,Team 2 EFG PCT,Team 1 3P AR,Team 2 3P AR,Team 1 FT AR,Team 2 FT AR,Team 1 TRB PCT,Team 2 TRB PCT,Team 1 AST PCT,Team 2 AST PCT,Team 1 STL PCT,Team 2 STL PCT,Team 1 BLK PCT,Team 2 BLK PCT,Team 1 TO PCT,Team 2 TO PCT,Team 1 OFF RT,Team 2 OFF RT,Team 1 DEF RT,Team 2 DEF RT
"Sat, Dec 9, 2023",8:30p,Indiana Pacers,109,Los Angeles Lakers,123,Box Score,,"19,021",,T-Mobile Arena,In-Season Tournament,https://www.basketball-reference.com/boxscores/202312090LAL.html,.498,.595,.421,.545,.432,.148,.347,.398,36.8,63.2,77.1,53.2,9.5,4.7,9.3,18.5,7.6,14.8,103.3,116.6,116.6,103.3
"Mon, Dec 11, 2023",7:00p,Miami Heat,116,Charlotte Hornets,114,Box Score,,"15,543",2:22,Spectrum Center,,https://www.basketball-reference.com/boxscores/202312110CHO.html,.631,.608,.578,.577,.455,.488,.442,.262,58.1,41.9,83.8,77.5,7.5,3.2,7.0,4.8,10.7,10.5,124.0,121.8,121.8,124.0
"Mon, Dec 11, 2023",7:00p,Indiana Pacers,131,Detroit Pistons,123,Box Score,,"14,988",2:12,Little Caesars Arena,,https://www.basketball-reference.com/boxscores/202312110DET.html,.653,.653,.636,.617,.337,.358,.207,.370,58.9,41.1,63.5,57.8,7.8,10.7,9.6,6.6,15.2,13.7,127.8,119.4,120.0,127.1
"Mon, Dec 11, 2023",7:00p,Cleveland Cavaliers,94,Orlando Magic,104,Box Score,,"19,032",2:25,Kia Center,,https://www.basketball-reference.com/boxscores/202312110ORL.html,.472,.547,.406,.506,.471,.310,.388,.298,52.7,47.3,50.0,56.4,10.9,7.6,5.2,17.8,12.3,12.8,102.8,112.5,113.8,101.7
"Mon, Dec 11, 2023",7:00p,Washington Wizards,101,Philadelphia 76ers,146,Box Score,,"19,762",2:12,Wells Fargo Center,,https://www.basketball-reference.com/boxscores/202312110PHI.html,.512,.689,.476,.653,.365,.484,.365,.263,48.4,51.6,58.3,71.2,4.7,13.0,4.1,11.1,18.2,11.7,94.5,136.0,136.7,94.1
"Mon, Dec 11, 2023",7:30p,Denver Nuggets,129,Atlanta Hawks,122,Box Score,,"17,531",2:26,State Farm Arena,,https://www.basketball-reference.com/boxscores/202312110ATL.html,.640,.587,.602,.547,.330,.458,.330,.188,58.3,41.7,61.7,56.8,9.2,9.2,15.4,3.4,13.7,8.8,131.2,124.1,124.1,131.2
"Mon, Dec 11, 2023",7:30p,Toronto Raptors,130,New York Knicks,136,Box Score,,"19,812",2:21,Madison Square Garden (IV),,https://www.basketball-reference.com/boxscores/202312110NYK.html,.595,.707,.563,.703,.406,.337,.313,.267,47.5,52.5,68.1,69.2,12.4,5.2,0.0,5.3,8.4,13.5,134.1,140.3,140.3,134.1
"Mon, Dec 11, 2023",8:00p,San Antonio Spurs,82,Houston Rockets,93,Box Score,,"16,481",2:07,Toyota Center,,https://www.basketball-reference.com/boxscores/202312110HOU.html,.424,.457,.385,.409,.471,.419,.253,.215,45.9,54.1,64.5,62.5,8.9,6.9,9.3,4.3,15.0,13.6,80.9,91.8,91.8,80.9
"Mon, Dec 11, 2023",8:00p,Dallas Mavericks,120,Memphis Grizzlies,113,Box Score,,"16,379",2:11,FedEx Forum,,https://www.basketball-reference.com/boxscores/202312110MEM.html,.636,.588,.599,.562,.465,.494,.221,.180,53.1,46.9,62.8,63.4,8.0,9.0,20.0,10.9,15.3,15.8,120.6,113.0,113.6,120.0
"Mon, Dec 11, 2023",8:00p,Chicago Bulls,129,Milwaukee Bucks,133,Box Score,OT,"17,440",2:41,Fiserv Forum,,https://www.basketball-reference.com/boxscores/202312110MIL.html,.516,.650,.478,.599,.298,.430,.219,.430,51.5,48.5,53.2,77.3,2.8,4.7,8.2,5.0,4.6,9.7,120.9,124.7,124.7,120.9
